Date,AMZN,GOOGL,MSFT,AAPL,GOOG
2020-01-10,57074000,26258000,20725900,140644800,36414000
2020-01-13,55616000,30730000,21626500,121532000,33046000
2020-01-14,68818000,26076000,23477400,161954400,31178000
2020-01-15,57932000,21550000,21417900,121923600,25654000
2020-01-16,53190000,26080000,23865400,108829200,23474000
2020-01-17,79946000,52424000,34371700,137816400,47924000
2020-01-21,74156000,48930000,29517200,110843200,40734000
2020-01-22,64326000,28458000,24138800,101832400,32216000
2020-01-23,49692000,26650000,19680800,104472000,27024000
2020-01-24,75324000,29786000,24918100,146537600,35692000
2020-01-27,70570000,34132000,32078100,161940000,35104000
2020-01-28,56160000,29724000,24899900,162234000,31548000
2020-01-29,41760000,21566000,34754500,216229200,21554000
2020-01-30,126548000,27110000,51597500,126743200,26788000
2020-01-31,311346000,43822000,36142700,199588400,48344000
2020-02-03,117834000,71636000,30107000,173788400,60736000
2020-02-04,105786000,95880000,36433300,136616400,78660000
2020-02-05,87524000,36376000,39186300,118826800,39724000
2020-02-06,63660000,37822000,27751400,105425600,33588000
2020-02-07,101906000,28360000,33529100,117684000,23446000
2020-02-10,101124000,38302000,35844300,109348800,28398000
2020-02-11,114920000,34852000,53159900,94323200,26892000
2020-02-12,66686000,31042000,47062900,113730400,23352000
2020-02-13,60636000,22914000,35295800,94747600,18590000
2020-02-14,52124000,23198000,23149500,80113600,23956000
2020-02-18,58912000,25642000,27792200,152531200,22414000
2020-02-19,51224000,22746000,29997500,93984000,18986000
2020-02-20,62626000,25962000,36862400,100566000,21932000
2020-02-21,92926000,42520000,48572600,129554000,34634000
2020-02-24,130940000,49560000,68311100,222195200,57342000
2020-02-25,124382000,51580000,68073300,230673600,49566000
2020-02-26,104492000,49776000,56206100,198054800,44048000
2020-02-27,162880000,62290000,93174900,320605600,59566000
2020-02-28,189620000,80198000,97012700,426510000,75782000
2020-03-02,135234000,55430000,71030800,341397200,48630000
2020-03-03,150690000,56602000,71677000,319475600,48046000
2020-03-04,95458000,47598000,49814400,219178400,38266000
2020-03-05,94964000,54380000,47817300,187572800,51226000
2020-03-06,105472000,64640000,72821100,226176800,53212000
2020-03-09,156264000,69252000,70419300,286744800,67308000
2020-03-10,142666000,54872000,65354400,285290000,52228000
2020-03-11,112496000,54732000,56371600,255598800,52170000
2020-03-12,226924000,94326000,93226400,418474000,84534000
2020-03-13,176194000,79400000,92727400,370732000,74002000
2020-03-16,178346000,96520000,87905900,322423600,85048000
2020-03-17,218342000,83194000,81059800,324056000,77230000
2020-03-18,192904000,93044000,81593200,300233600,84668000
2020-03-19,207998000,74064000,85922700,271857200,73022000
2020-03-20,196358000,82878000,84866200,401693200,72036000
2020-03-23,156170000,83672000,78975200,336752800,80882000
2020-03-24,142942000,72468000,82516700,287531200,66890000
2020-03-25,129582000,90324000,75638200,303602000,81630000
2020-03-26,124426000,76562000,64568100,252087200,71434000
2020-03-27,107758000,62794000,57042300,204216800,64170000
2020-03-30,122522000,58736000,63420300,167976400,51482000
2020-03-31,102472000,65228000,77927200,197002000,49728000
2020-04-01,82438000,51970000,57969900,176218400,46884000
2020-04-02,86720000,56410000,49630700,165934000,39298000
2020-04-03,72198000,51374000,41243300,129880000,46268000
2020-04-06,115464000,63320000,67111700,201820400,53294000
2020-04-07,102280000,61620000,62769000,202887200,47746000
2020-04-08,79546000,40334000,48318200,168895200,39502000
2020-04-09,92930000,54028000,51385100,161834800,43508000
2020-04-13,134334000,38702000,41905300,131022800,34796000
2020-04-14,161744000,63358000,52874300,194994800,49408000
2020-04-15,137332000,42236000,40940800,131154400,33434000
2020-04-16,240764000,57896000,50479600,157125200,50362000
2020-04-17,158600000,51050000,52765600,215250000,38980000
2020-04-20,115414000,35292000,36669600,130015200,33910000
2020-04-21,149534000,49648000,56203700,180991600,43060000
2020-04-22,84244000,46296000,34620200,116862400,41848000
2020-04-23,101332000,34202000,32790800,124814400,31324000
2020-04-24,76498000,37402000,34277600,126161200,32792000
2020-04-27,112912000,44186000,33194400,117087600,32012000
2020-04-28,105388000,80700000,34392700,112004800,59026000
2020-04-29,91832000,108358000,51286600,137280800,75872000
2020-04-30,190692000,55842000,53875900,183064000,53378000
2020-05-01,195452000,48872000,39370500,240616800,41450000
2020-05-04,97318000,30806000,30372900,133568000,30080000
2020-05-05,64850000,39666000,36839200,147751200,33030000
2020-05-06,62356000,31732000,32139300,142333600,24308000
2020-05-07,67928000,30652000,28316000,115215200,27952000
2020-05-08,64132000,33326000,30877800,133838400,27738000
2020-05-11,65184000,32718000,30892700,145946400,28242000
2020-05-12,61498000,33918000,32038200,162301200,27812000
2020-05-13,95658000,40368000,44711500,200622400,36252000
2020-05-14,72962000,36660000,41873900,158929200,32062000
2020-05-15,84700000,41544000,46610400,166348400,34154000
2020-05-18,87144000,47094000,35264500,135178400,36448000
2020-05-19,86410000,31586000,26799100,101729600,25612000
2020-05-20,79962000,38262000,31261300,111504800,33108000
2020-05-21,102288000,30894000,29119500,102688800,27700000
2020-05-22,57342000,28544000,20826900,81803200,26188000
2020-05-26,71364000,44590000,36073600,125522000,41212000
2020-05-27,101138000,31684000,39517100,112945200,33716000
2020-05-28,63804000,35170000,33810200,133560800,33844000
2020-05-29,70198000,37044000,42130400,153532400,36418000
2020-06-01,58578000,25162000,22622400,80791200,24342000
2020-06-02,50598000,23442000,30794600,87642800,25562000
2020-06-03,53420000,27732000,27311000,104491200,25124000
2020-06-04,58974000,26982000,28761800,87560400,29686000
2020-06-05,66128000,42642000,39893600,137250400,34698000
2020-06-08,79414000,33878000,33211600,95654400,28084000
2020-06-09,103520000,33624000,29783900,147712400,28184000
2020-06-10,98920000,31762000,43872300,166651600,30504000
2020-06-11,116002000,47144000,52854700,201662400,39826000
2020-06-12,108722000,36676000,43373600,200146000,38928000
2020-06-15,77302000,30468000,32770200,138808800,30078000
2020-06-16,71712000,30648000,42556700,165428800,34184000
2020-06-17,59186000,30610000,25687800,114406400,30992000
2020-06-18,49756000,34862000,23061600,96820400,31638000
2020-06-19,115540000,52784000,44441100,264476000,63158000
2020-06-22,64176000,29442000,32818900,135445200,30848000
2020-06-23,84634000,37752000,30917400,212155600,28596000
2020-06-24,90532000,31592000,36740600,192623200,35120000
2020-06-25,59374000,23958000,27803900,137522400,24610000
2020-06-26,130016000,97640000,54675800,205256800,85354000
2020-06-29,84468000,45074000,26701600,130646000,36204000
2020-06-30,75394000,40286000,34310300,140223200,40848000
2020-07-01,127268000,42182000,32061200,110737200,35504000
2020-07-02,131868000,57218000,29315800,114041600,37182000
2020-07-06,137612000,44712000,31897600,118655600,31280000
2020-07-07,105150000,42364000,33600700,112424400,29164000
2020-07-08,100752000,31766000,33600000,117092000,24994000
2020-07-09,127774000,41836000,33121700,125642800,28466000
2020-07-10,109720000,35918000,26177600,90257200,37126000
2020-07-13,154408000,42954000,38135600,191649200,36928000
2020-07-14,144638000,38108000,37591800,170989200,31700000
2020-07-15,115778000,31026000,32179400,153198000,32214000
2020-07-16,127884000,26484000,29940700,110577600,30386000
2020-07-17,95226000,34264000,31635300,92186800,29134000
2020-07-20,151964000,30166000,36884800,90318000,31146000
2020-07-21,122426000,27486000,37990400,103433200,24324000
2020-07-22,82084000,24482000,49605700,89001600,18640000
2020-07-23,113138000,33910000,67457000,197004400,32552000
2020-07-24,112648000,29902000,39827000,185438800,30880000
2020-07-27,83410000,27124000,30160900,121214000,24920000
2020-07-28,62534000,30910000,23251400,103625600,34044000
2020-07-29,59482000,22676000,19632600,90329200,22130000
2020-07-30,122566000,36042000,25079600,158130000,33428000
2020-07-31,161710000,91468000,51044000,374336800,68798000
2020-08-03,101494000,45482000,78983000,308151200,46604000
2020-08-04,93886000,37212000,49280100,173071600,38070000
2020-08-05,78330000,29134000,28806400,121776800,39590000
2020-08-06,78812000,33306000,32656800,202428800,39908000
2020-08-07,78722000,27718000,27820400,198045600,31556000
2020-08-10,63346000,20546000,36716500,212403600,25786000
2020-08-11,74362000,31098000,36446500,187902400,29088000
2020-08-12,70442000,22512000,28013100,165598000,28740000
2020-08-13,62980000,22388000,22588900,210082000,29104000
2020-08-14,55034000,21942000,17958900,165565200,27096000
2020-08-17,53824000,19990000,20184800,119561600,27566000
2020-08-18,106920000,28378000,21336200,105633600,40542000
2020-08-19,83702000,30472000,27627600,145538000,33212000
2020-08-20,66650000,26382000,26981500,126907200,34138000
2020-08-21,71518000,34838000,36249300,338054800,28930000
2020-08-24,93326000,25638000,25460100,345937600,28198000
2020-08-25,79856000,25150000,23043700,211495600,44942000
2020-08-26,130174000,52188000,39600800,163022400,79868000
2020-08-27,85296000,31350000,57602200,155552400,37232000
2020-08-28,57940000,22418000,26292900,187630000,29980000
2020-08-31,83718000,26422000,28774200,225702700,36468000
2020-09-01,68644000,22652000,25725500,151948100,36506000
2020-09-02,78630000,49522000,34080800,200119000,50224000
2020-09-03,163222000,63726000,58400300,257599600,62156000
2020-09-04,175636000,55850000,59664100,332607200,52172000
2020-09-08,121884000,54032000,52924300,231366600,52218000
2020-09-09,103774000,39242000,45679000,176940500,35494000
2020-09-10,106614000,33024000,35461500,182274400,32372000
2020-09-11,101880000,30706000,33620100,180860300,31942000
2020-09-14,90592000,42660000,30375800,140150100,33932000
2020-09-15,80430000,23042000,21823900,184642000,26622000
2020-09-16,90244000,22128000,26328100,154679000,26234000
2020-09-17,128982000,40008000,34011300,178011000,37596000
2020-09-18,177852000,63056000,55225300,287104900,62078000
2020-09-21,122358000,56908000,39839700,195713800,57776000
2020-09-22,138976000,33950000,33517100,183055400,31664000
2020-09-23,113054000,37726000,30803800,150718700,33148000
2020-09-24,110588000,34552000,31202500,167743300,29004000
2020-09-25,92304000,30326000,29437300,149981400,26460000
2020-09-28,84484000,30784000,32004900,137672400,40158000
2020-09-29,69916000,31816000,24221900,99382200,19564000
2020-09-30,97922000,40924000,33829100,142675200,34032000
2020-10-01,99438000,32884000,27158400,116120400,35590000
2020-10-02,112262000,31222000,33154800,144712000,25682000
2020-10-05,75506000,21602000,21331600,106243800,22266000
2020-10-06,101738000,26096000,28554300,161498200,24908000
2020-10-07,86188000,36108000,25681100,96849000,34924000
2020-10-08,63482000,26076000,19925800,83477200,23756000
2020-10-09,98158000,32966000,26458000,100506900,28706000
2020-10-12,167284000,55344000,40461400,240226800,49652000
2020-10-13,114894000,39072000,28950800,262330500,32020000
2020-10-14,116254000,33174000,23421700,150712000,38586000
2020-10-15,104468000,31210000,22733100,112559200,30800000
2020-10-16,129488000,34194000,26057900,115393800,28694000
2020-10-19,104472000,29734000,27625800,120639300,32142000
2020-10-20,90194000,41670000,22753500,124423700,44834000
2020-10-21,91854000,60322000,22724900,89946000,51366000
2020-10-22,84240000,30512000,22351500,101988000,28672000
2020-10-23,69334000,30548000,18879600,82572600,27516000
2020-10-26,118024000,35826000,37111600,111850700,37066000
2020-10-27,85820000,25902000,36700300,92276800,24580000
2020-10-28,111766000,45174000,51195600,143937800,36680000
2020-10-29,131930000,55406000,31432600,146129200,40062000
2020-10-30,167728000,99878000,36953700,190272600,86582000
2020-11-02,145148000,44228000,30842200,122866900,50708000
2020-11-03,97958000,31432000,27512000,107624400,33234000
2020-11-04,136780000,71342000,42311800,138235500,71418000
2020-11-05,115786000,39758000,36080100,126387100,41316000
2020-11-06,92946000,28622000,25231900,114457900,33218000
2020-11-09,143808000,53440000,44395000,154515300,45366000
2020-11-10,131820000,43022000,44045100,138023400,52722000
2020-11-11,87338000,31838000,29440800,112295000,25280000
2020-11-12,87240000,26474000,21593900,103162300,24950000
2020-11-13,75124000,29744000,18621100,81581900,29998000
2020-11-16,76174000,25468000,24953300,91183000,24936000
2020-11-17,68894000,21314000,24154100,74271000,22942000
2020-11-18,58336000,20108000,28372800,76322100,23470000
2020-11-19,60206000,20106000,24792700,74113000,24998000
2020-11-20,67488000,27694000,22843100,73604300,46270000
2020-11-23,94178000,22530000,25683500,127959300,43232000
2020-11-24,72042000,27984000,33979700,113874200,31560000
2020-11-25,75808000,19600000,21012900,76499200,20916000
2020-11-27,47858000,14790000,14512200,46691300,17698000
2020-11-30,81278000,32418000,33064800,169410200,36476000
2020-12-01,90740000,37350000,30904500,127728200,34738000
2020-12-02,62586000,29424000,23724500,89004200,24440000
2020-12-03,57840000,24728000,25120900,78967600,24546000
2020-12-04,58272000,20544000,24666000,78260400,27564000
2020-12-07,55026000,22288000,24620000,86712000,26418000
2020-12-08,65726000,19936000,23284100,82225500,21926000
2020-12-09,82016000,31728000,32440600,115089200,30152000
2020-12-10,60604000,28688000,26733300,81312200,27256000
2020-12-11,61294000,18628000,30979400,86939800,24414000
2020-12-14,83116000,33050000,28798400,79184500,32004000
2020-12-15,66390000,21352000,27000600,157243700,29646000
2020-12-16,88552000,24676000,35023300,98208600,30270000
2020-12-17,69486000,34880000,32515800,94359800,32494000
2020-12-18,119914000,85256000,63354900,192541500,80328000
2020-12-21,76736000,33974000,37181900,121251600,36568000
2020-12-22,47388000,20370000,22612200,168904800,18734000
2020-12-23,41876000,22974000,18699600,88223700,20676000
2020-12-24,29038000,9312000,10550600,54930100,6936000
2020-12-28,113736000,27650000,17933500,124486200,27860000
2020-12-29,97458000,19726000,17403200,121047300,25988000
2020-12-30,64186000,21026000,20272300,96452100,26122000
2020-12-31,59144000,21070000,20942100,99116600,20238000
2021-01-04,88228000,37324000,37130100,143301900,38038000
2021-01-05,53110000,20360000,23823000,97664900,22906000
2021-01-06,87896000,46588000,35930700,155088000,52042000
2021-01-07,70290000,41936000,27694500,109578200,45300000
2021-01-08,70754000,35484000,22956200,105158200,41012000
2021-01-11,73668000,34796000,23031300,100384500,24194000
2021-01-12,70292000,29528000,23249300,91951100,27140000
2021-01-13,66424000,23432000,20087100,88636800,21882000
2021-01-14,61418000,29212000,29480800,90221800,23590000
2021-01-15,84880000,31444000,31746500,111598500,26844000
2021-01-19,66102000,41660000,30480900,90757300,34692000
2021-01-20,106196000,64152000,37777300,104319500,49806000
2021-01-21,98722000,58634000,30709400,120150900,41278000
2021-01-22,56438000,32744000,30172700,114459400,25442000
2021-01-25,74996000,50586000,33152100,157611700,38546000
2021-01-26,59104000,31462000,49169600,98390600,26262000
2021-01-27,93204000,82512000,69870600,140843800,54966000
2021-01-28,62984000,55278000,49111200,142621100,35462000
2021-01-29,85872000,44530000,42503100,177523800,32252000
2021-02-01,83204000,40252000,33314200,106239800,32044000
2021-02-02,141972000,66332000,25916300,83305400,45474000
2021-02-03,141776000,97882000,27158100,89880900,82364000
2021-02-04,73414000,48596000,25296100,84183100,37046000
2021-02-05,72416000,29866000,18054800,75693800,30702000
2021-02-08,65148000,28828000,22211900,71297200,24838000
2021-02-09,44070000,21892000,23565000,76774200,17798000
2021-02-10,63032000,25102000,22186700,73046600,22710000
2021-02-11,46028000,20480000,15751100,64280000,18914000
2021-02-12,46706000,18990000,16561100,60145100,17114000
2021-02-16,51494000,31004000,26728500,80576300,22676000
2021-02-17,65950000,20294000,21653500,97918500,21418000
2021-02-18,60548000,22546000,16925600,96856700,22432000
2021-02-19,86104000,37938000,25262600,87668800,29148000
2021-02-22,70314000,29466000,36446900,103916400,27350000
2021-02-23,93544000,34658000,30228700,158273000,33348000
2021-02-24,60226000,22608000,26339700,111039900,24966000
2021-02-25,90676000,41548000,39542200,148199500,36568000
2021-02-26,85518000,40042000,37819200,164560400,41670000
2021-03-01,54582000,26060000,25324000,116307900,28090000
2021-03-02,51916000,25564000,22812500,102260900,22692000
2021-03-03,79774000,33892000,34029500,112966300,29684000
2021-03-04,109632000,49216000,44727800,178155000,42360000
2021-03-05,107772000,53100000,41872800,153766600,43904000
2021-03-08,83700000,36868000,35267400,154376600,32948000
2021-03-09,80600000,33920000,33080500,129525800,33946000
2021-03-10,60250000,27100000,29746800,111943300,25372000
2021-03-11,55528000,27702000,29907600,103026500,24782000
2021-03-12,48438000,33818000,22653700,88105100,34516000
2021-03-15,58272000,26168000,26034900,92403800,25962000
2021-03-16,50776000,31900000,28092200,115227900,29832000
2021-03-17,62372000,26382000,29562100,111932600,25980000
2021-03-18,72992000,31700000,34833000,121229700,27228000
2021-03-19,92508000,46072000,46430700,185549500,46298000
2021-03-22,58044000,33536000,30127000,111912300,39096000
2021-03-23,76346000,28510000,31638400,95467100,27340000
2021-03-24,59180000,25218000,25620100,88530500,23080000
2021-03-25,71270000,35616000,34061900,98844700,28378000
2021-03-26,66258000,27978000,25479900,94071200,29870000
2021-03-29,54920000,26492000,25227500,80819200,24596000
2021-03-30,46752000,27312000,24792000,85671900,20732000
2021-03-31,61878000,42570000,43623500,118323800,29198000
2021-04-01,58806000,39880000,30338000,75089100,33980000
2021-04-05,66698000,48510000,36910600,88651200,43298000
2021-04-06,50756000,35240000,22931900,80171300,27060000
2021-04-07,66924000,24134000,22719800,83466700,25798000
2021-04-08,56242000,28664000,23625200,88844600,27166000
2021-04-09,86830000,26146000,24326800,106686700,20888000
2021-04-12,65636000,25024000,27148700,91420000,31318000
2021-04-13,66316000,25682000,23837500,91266500,23310000
2021-04-14,62904000,21002000,23070900,87222800,20220000
2021-04-15,64672000,29174000,25627500,89347100,27472000
2021-04-16,63720000,26282000,24878600,84922400,22596000
2021-04-19,54508000,30290000,23209300,94264200,24688000
2021-04-20,52460000,22288000,19722900,94812300,21774000
2021-04-21,44224000,23204000,24030400,68847100,23930000
2021-04-22,51612000,24146000,25606200,84566500,21096000
2021-04-23,63856000,29066000,21462600,78657500,28670000
2021-04-26,97614000,32038000,19763300,66905100,20834000
2021-04-27,76542000,44386000,31014200,66015800,31972000
2021-04-28,92638000,81106000,46903100,107760100,59728000
2021-04-29,153648000,41234000,40589000,151101000,39554000
2021-04-30,140186000,44856000,30945100,109839500,39142000
2021-05-03,117510000,28242000,19626600,75135100,33788000
2021-05-04,108788000,44818000,32756100,137564700,35120000
2021-05-05,74226000,26636000,21901300,84000900,21806000
2021-05-06,88954000,25190000,26491100,78128300,20618000
2021-05-07,94206000,28898000,27032900,78973300,23272000
2021-05-10,116772000,30914000,29299900,88071200,26006000
2021-05-11,92396000,34186000,33641600,126142800,32110000
2021-05-12,98728000,46376000,36684400,112172300,34934000
2021-05-13,67018000,33204000,29624300,105861300,26670000
2021-05-14,66500000,31996000,23901100,81918000,26624000
2021-05-17,74478000,21598000,24970200,74244600,19842000
2021-05-18,56568000,22204000,20168000,63342900,17302000
2021-05-19,53594000,23684000,25739800,92612000,19350000
2021-05-20,52664000,32352000,21800700,76857100,23832000
2021-05-21,82098000,40632000,21863100,79295400,22832000
2021-05-24,48456000,31832000,21411500,63092900,21244000
2021-05-25,65222000,22440000,17704300,72009500,18838000
2021-05-26,47680000,21572000,17771600,56575900,21856000
2021-05-27,51224000,35224000,24426200,94625600,38962000
2021-05-28,46596000,21482000,18270200,71311100,24108000
2021-06-01,48600000,23354000,23213300,67637100,19166000
2021-06-02,40290000,21158000,19406700,59278900,17158000
2021-06-03,47966000,18696000,25307700,76229200,18346000
2021-06-04,44994000,24458000,25281100,75169300,25948000
2021-06-07,44316000,24120000,23079200,71057600,23850000
2021-06-08,68334000,24240000,22455000,74403800,25060000
2021-06-09,49110000,17942000,17937600,56877900,20126000
2021-06-10,69530000,25904000,24563600,71186400,31234000
2021-06-11,56348000,21958000,18999700,53522400,25240000
2021-06-14,51394000,22098000,19150500,96906500,22550000
2021-06-15,48524000,21562000,18038900,62746300,22182000
2021-06-16,84056000,26472000,27220000,91815000,26316000
2021-06-17,102730000,25842000,27565500,96721700,25756000
2021-06-18,104954000,46116000,37202200,108953300,53306000
2021-06-21,65542000,27414000,26696100,79663300,26256000
2021-06-22,66902000,22390000,24694100,74783600,20984000
2021-06-23,56266000,19148000,19518700,60214200,19694000
2021-06-24,76640000,21362000,21446900,68711000,18934000
2021-06-25,78820000,34594000,25611100,70783700,33484000
2021-06-28,44856000,28526000,19590000,62111300,28110000
2021-06-29,41968000,23108000,19937800,64556100,20950000
2021-06-30,48080000,24474000,21656500,63261400,24006000
2021-07-01,40742000,18110000,16725300,52485800,17120000
2021-07-02,63388000,25982000,26458000,78852600,21160000
2021-07-06,134896000,26404000,31565600,108181800,21350000
2021-07-07,106562000,24060000,23260000,104911600,16680000
2021-07-08,103612000,23790000,24618600,105575500,19780000
2021-07-09,74964000,18632000,23916700,99890800,15106000
2021-07-12,51432000,17668000,18931700,76299700,16944000
2021-07-13,76918000,19240000,26120100,100827100,16618000
2021-07-14,65932000,23742000,23113700,127050800,17912000
2021-07-15,63706000,24218000,22604200,106820300,16586000
2021-07-16,80874000,20424000,26186800,93251400,14856000
2021-07-19,75692000,27968000,32935600,121434600,25710000
2021-07-20,65114000,26312000,26259700,96350000,19084000
2021-07-21,46380000,20746000,24364300,74993500,14742000
2021-07-22,65308000,14302000,23384100,77338200,13608000
2021-07-23,48726000,41506000,22768100,71447400,26378000
2021-07-26,58002000,30572000,23176100,72434100,23052000
2021-07-27,82638000,54710000,33604100,104818600,42164000
2021-07-28,59988000,95130000,33566900,118931200,54688000
2021-07-29,110400000,31716000,18168300,56699500,19284000
2021-07-30,199312000,25576000,20944800,70440600,23954000
2021-08-02,67078000,21634000,16267400,62880000,20140000
2021-08-03,83146000,20762000,17879000,64786600,19064000
2021-08-04,43678000,19676000,16191300,56368300,16528000
2021-08-05,48670000,17870000,13900200,46397700,11866000
2021-08-06,52752000,20488000,16589300,54126800,13560000
2021-08-09,42964000,17760000,16117600,48908700,12374000
2021-08-10,48252000,19414000,18616600,69023100,16034000
2021-08-11,58944000,15352000,13955900,48493500,15204000
2021-08-12,46282000,16506000,14561300,72282600,14646000
2021-08-13,41134000,15948000,18249000,59375000,12580000
2021-08-16,66394000,22384000,22507600,103296000,18040000
2021-08-17,67758000,21716000,20075300,92229700,21272000
2021-08-18,56086000,19258000,21813000,86326000,14934000
2021-08-19,75658000,21782000,29850500,86960300,18296000
2021-08-20,67168000,31194000,40817600,60549600,15564000
2021-08-23,65362000,28454000,22830200,60131800,21090000
2021-08-24,51036000,19268000,18175800,48606400,15126000
2021-08-25,33606000,15848000,20006100,58991300,12838000
2021-08-26,41976000,20610000,17666100,48597200,14922000
2021-08-27,48048000,28780000,22605700,55802400,24562000
2021-08-30,63844000,24434000,16348100,90956700,16916000
2021-08-31,87128000,22448000,26285300,86453100,26756000
2021-09-01,72598000,21936000,18983800,80313700,15824000
2021-09-02,58474000,32342000,16285600,71115500,21844000
2021-09-03,51514000,19850000,14747900,57808700,19104000
2021-09-07,54758000,20124000,17180400,82278300,15170000
2021-09-08,61068000,18344000,15046800,74420200,15486000
2021-09-09,54384000,15314000,19927000,57305700,14798000
2021-09-10,47946000,36840000,19633400,140893200,32896000
2021-09-13,51380000,22094000,23652900,102404300,20176000
2021-09-14,38738000,19674000,21853400,109296300,18916000
2021-09-15,59150000,27408000,28356300,83281300,20648000
2021-09-16,51672000,26190000,19550800,68034100,20292000
2021-09-17,92332000,53384000,41372500,129868800,60040000
2021-09-20,93382000,46518000,38278700,123478900,34918000
2021-09-21,55618000,25332000,22364100,75834000,18130000
2021-09-22,48228000,25056000,26626300,76404300,22068000
2021-09-23,47588000,20952000,18604600,64838200,17272000
2021-09-24,42324000,22984000,14999000,53477900,14950000
2021-09-27,72690000,21882000,23571700,74150700,18844000
2021-09-28,88616000,45772000,43186200,108972300,42190000
2021-09-29,51246000,30848000,26353700,74602000,26338000
2021-09-30,56848000,37996000,32343600,89056700,35294000
2021-10-01,56712000,35360000,30086300,94639600,28388000
2021-10-04,90462000,51202000,31350700,98322000,31530000
2021-10-05,65384000,32404000,24993000,80861100,24126000
2021-10-06,50660000,24364000,28002600,83221100,19764000
2021-10-07,48182000,25110000,20430500,61732700,18250000
2021-10-08,39964000,26526000,17685700,58773200,18924000
2021-10-11,40684000,17954000,19298600,64452200,16584000
2021-10-12,36392000,36332000,17974100,73035900,22536000
2021-10-13,48402000,19654000,23416300,78762700,16380000
2021-10-14,42190000,31894000,27262900,69907100,21426000
2021-10-15,103598000,30274000,25384800,67940300,21250000
2021-10-18,63482000,20396000,22729300,85589200,16564000
2021-10-19,47722000,20164000,17682100,76378900,15316000
2021-10-20,42796000,23288000,16537100,58418800,17940000
2021-10-21,37628000,26292000,16918100,61421000,14850000
2021-10-22,62782000,50588000,17449300,58883400,30182000
2021-10-25,44520000,34412000,17554500,50720600,21082000
2021-10-26,53966000,49236000,28107300,60893400,28258000
2021-10-27,54044000,85782000,52588700,56094900,51850000
2021-10-28,114174000,36206000,26297900,100077900,32418000
2021-10-29,129722000,43320000,34766000,124953200,28954000
2021-11-01,72178000,46924000,27073200,74588300,32272000
2021-11-02,52552000,33482000,26487100,69122000,21150000
2021-11-03,67944000,27494000,21500100,54511500,17886000
2021-11-04,107060000,38412000,23992200,60394600,24700000
2021-11-05,99940000,38354000,22570100,65463900,20408000
2021-11-08,61480000,23052000,20897000,55020900,18388000
2021-11-09,85898000,19530000,21307400,56787900,16876000
2021-11-10,80548000,29970000,25500900,65187100,22708000
2021-11-11,45288000,16518000,16849800,41000000,12464000
2021-11-12,53788000,22360000,23831000,63804000,17048000
2021-11-15,58594000,23508000,16723000,59222800,16248000
2021-11-16,44342000,18904000,20886800,59256200,17254000
2021-11-17,51206000,19594000,19053400,88807000,15290000
2021-11-18,114070000,35608000,22463500,137827700,26658000
2021-11-19,98734000,33682000,21963400,117305600,19766000
2021-11-22,96844000,30594000,31031100,117467900,24608000
2021-11-23,73804000,27218000,30427600,96041900,18126000
2021-11-24,46560000,18040000,21661300,69463600,16464000
2021-11-26,59826000,30470000,24217200,76959800,16992000
2021-11-29,65312000,32596000,28563500,88748200,26276000
2021-11-30,80022000,42068000,42885600,174048100,41590000
2021-12-01,74916000,34020000,33337600,152052500,28476000
2021-12-02,64726000,29194000,30766000,136739200,21250000
2021-12-03,80712000,41230000,41779300,118023100,26688000
2021-12-06,68860000,30618000,30032600,107497000,22198000
2021-12-07,66410000,32240000,31021900,120405400,23258000
2021-12-08,45254000,24270000,24761000,116998900,18964000
2021-12-09,46062000,23270000,22214200,108923700,18580000
2021-12-10,60690000,24458000,38095700,115402700,21634000
2021-12-13,62170000,27070000,28899400,153237000,24104000
2021-12-14,55976000,38446000,44438700,139380400,24778000
2021-12-15,75794000,36370000,35381100,131063300,27280000
2021-12-16,60876000,33650000,35034800,150185800,27400000
2021-12-17,85542000,50416000,47750300,195432700,43404000
2021-12-20,57372000,27192000,28326500,107499100,20264000
2021-12-21,55956000,28756000,24740600,91185900,19548000
2021-12-22,55036000,26322000,24831500,92135300,18438000
2021-12-23,36788000,26384000,19617800,68356600,13818000
2021-12-27,58688000,15976000,19947000,74919600,13256000
2021-12-28,54638000,18200000,15661500,79144300,18624000
2021-12-29,35754000,17788000,15042000,62348900,17022000
2021-12-30,37584000,15688000,15994500,59773000,12978000
2021-12-31,47830000,18136000,18000800,64062300,17298000
2022-01-03,63520000,28646000,28865100,104487900,25214000
2022-01-04,70726000,28400000,32674300,99310400,22928000
2022-01-05,64302000,54618000,40054300,94537600,49642000
2022-01-06,51958000,37348000,39646100,96904000,29050000
2022-01-07,46606000,29760000,32720000,86709100,19408000
2022-01-10,87798000,44408000,44289500,106765600,34096000
2022-01-11,62806000,28730000,29386800,76138300,23502000
2022-01-12,50030000,26108000,34372200,74805200,23642000
2022-01-13,52188000,31436000,45366000,84505800,26566000
2022-01-14,45974000,29662000,39846400,80440800,23826000
2022-01-18,67292000,34872000,42333200,90956700,27382000
2022-01-19,53242000,28648000,45933900,94815000,20796000
2022-01-20,71974000,29908000,35380700,91420500,21930000
2022-01-21,163972000,55652000,57984400,122848900,41920000
2022-01-24,155624000,76622000,85731500,162294600,55148000
2022-01-25,90824000,46960000,72848600,115798400,36008000
2022-01-26,95602000,49130000,90428900,108275300,39630000
2022-01-27,77516000,31950000,53481300,121954600,30248000
