Date,AMZN,NVDA,GOOGL,MSFT,FB,TSLA,AAPL,GOOG
2018-01-02,59.45050048828125,49.837501525878906,53.66049957275391,85.94999694824219,,21.368667602539062,43.06499862670898,53.25
2018-01-03,60.209999084472656,53.11750030517578,54.57600021362305,86.3499984741211,,21.149999618530277,43.057498931884766,54.124000549316406
2018-01-04,60.47949981689453,53.397499084472656,54.78799819946289,87.11000061035156,,20.974666595458984,43.25749969482422,54.31999969482422
2018-01-05,61.45700073242188,53.84999847412109,55.51449966430664,88.19000244140625,,21.10533332824707,43.75,55.11149978637695
2018-01-08,62.34349822998047,55.5,55.71049880981445,88.27999877929688,,22.42733383178711,43.587501525878906,55.34700012207031
2018-01-09,62.6349983215332,55.48500061035156,55.63949966430664,88.22000122070312,,22.246000289916992,43.58250045776367,55.3129997253418
2018-01-10,62.71649932861328,55.91999816894531,55.50699996948242,87.81999969482422,,22.31999969482422,43.5724983215332,55.13050079345703
2018-01-11,63.83399963378906,56.02000045776367,55.602500915527344,88.08000183105469,,22.530000686645508,43.81999969482422,55.2760009765625
2018-01-12,65.26000213623047,55.744998931884766,56.532501220703125,89.5999984741211,,22.4146671295166,44.272499084472656,56.11299896240234
2018-01-16,65.24299621582031,55.02750015258789,56.53499984741211,88.3499984741211,,22.67066764831543,44.04750061035156,56.0880012512207
2018-01-17,64.75,56.18000030517578,56.95500183105469,90.13999938964844,,23.143999099731445,44.775001525878906,56.5989990234375
2018-01-18,64.66600036621094,56.11000061035156,56.79850006103516,90.0999984741211,,22.971332550048828,44.81499862670898,56.48949813842773
2018-01-19,64.72899627685547,57.52750015258789,57.17499923706055,90.0,,23.334667205810547,44.6150016784668,56.8754997253418
2018-01-22,66.3655014038086,58.42250061035156,58.20800018310547,91.61000061035156,,23.437332153320312,44.25,57.79050064086914
2018-01-23,68.12699890136719,59.727500915527344,58.80849838256836,91.9000015258789,,23.519332885742188,44.2599983215332,58.49850082397461
2018-01-24,67.87550354003906,58.95000076293945,58.56449890136719,91.81999969482422,,23.05933380126953,43.55500030517578,58.21200180053711
2018-01-25,68.89749908447266,59.087501525878906,59.10699844360352,92.33000183105467,,22.50933265686035,42.77750015258789,58.51850128173828
2018-01-26,70.10250091552734,60.83250045776367,59.37799835205078,94.05999755859376,,22.856666564941406,42.87749862670898,58.79199981689453
2018-01-29,70.88400268554688,61.712501525878906,59.32400131225586,93.91999816894533,,23.302000045776367,41.9900016784668,58.77899932861328
2018-01-30,71.89099884033203,60.68000030517578,58.868499755859375,92.73999786376952,,23.05466651916504,41.74250030517578,58.18450164794922
2018-01-31,72.54450225830078,61.45000076293945,59.11100006103516,95.01000213623048,,23.62066650390625,41.85749816894531,58.49700164794922
2018-02-01,69.5,60.125,59.079498291015625,94.26000213623048,,23.28333282470703,41.94499969482422,58.3849983215332
2018-02-02,71.49749755859375,58.380001068115234,55.959999084472656,91.77999877929688,,22.916667938232425,40.125,55.595001220703125
2018-02-05,69.5,53.42499923706055,53.11949920654297,88.0,,22.208667755126957,39.122501373291016,52.790000915527344
2018-02-06,72.14199829101562,56.39500045776367,54.22150039672852,91.33000183105467,,22.264667510986328,40.75749969482422,54.02999877929688
2018-02-07,70.83899688720703,57.20000076293945,52.77050018310547,89.61000061035156,,23.0,39.8849983215332,52.42900085449219
2018-02-08,67.5250015258789,54.380001068115234,50.385501861572266,85.01000213623047,,21.01533317565918,38.78749847412109,50.07600021362305
2018-02-09,66.9800033569336,58.02000045776367,52.3134994506836,88.18000030517578,,20.69466781616211,39.102500915527344,51.88899993896485
2018-02-12,69.3115005493164,57.00749969482422,52.72800064086914,89.12999725341797,,21.048667907714844,40.6775016784668,52.59700012207031
2018-02-13,70.72550201416016,58.157501220703125,52.70700073242188,89.83000183105469,,21.577333450317383,41.084999084472656,52.60499954223633
2018-02-14,72.55249786376953,60.35499954223633,53.6349983215332,90.80999755859376,,21.48733329772949,41.84249877929688,53.48500061035156
2018-02-15,73.08799743652344,61.625,54.56800079345703,92.66000366210938,,22.271333694458008,43.247501373291016,54.47600173950195
2018-02-16,72.43450164794922,60.959999084472656,54.775001525878906,92.0,,22.36599922180176,43.10749816894531,54.7400016784668
2018-02-20,73.4175033569336,62.27000045776367,55.179500579833984,92.72000122070312,,22.31800079345703,42.962501525878906,55.12300109863281
2018-02-21,74.14600372314453,60.37749862670898,55.6875,91.48999786376952,,22.21999931335449,42.76750183105469,55.56700134277344
2018-02-22,74.26699829101562,60.53749847412109,55.494998931884766,91.7300033569336,,23.077999114990234,43.125,55.33150100708008
2018-02-23,75.0,61.48249816894531,56.40449905395508,94.05999755859376,,23.46999931335449,43.875,56.339500427246094
2018-02-26,76.09750366210938,61.64500045776367,57.185001373291016,95.41999816894533,,23.827999114990234,44.74250030517578,57.1875
2018-02-27,75.5989990234375,61.51499938964844,55.8754997253418,94.1999969482422,,23.39933204650879,44.59749984741211,55.91450119018555
2018-02-28,75.62249755859375,60.5,55.19599914550781,93.7699966430664,,22.87066650390625,44.52999877929688,55.23649978637695
2018-03-01,74.67250061035156,58.0525016784668,53.570499420166016,92.8499984741211,,22.062000274658203,43.75,53.47600173950195
2018-03-02,75.01249694824219,59.1349983215332,54.20700073242188,93.0500030517578,,22.341333389282227,44.0525016784668,53.94599914550781
2018-03-05,76.18049621582031,58.91249847412109,54.73799896240234,93.63999938964844,,22.22333335876465,44.20500183105469,54.54650115966797
2018-03-06,76.88200378417969,60.540000915527344,55.04499816894531,93.31999969482422,,21.8799991607666,44.16749954223633,54.75299835205078
2018-03-07,77.25,60.459999084472656,55.75199890136719,93.86000061035156,,22.15333366394043,43.75749969482422,55.48199844360352
2018-03-08,77.59300231933594,60.29499816894531,56.46900177001953,94.43000030517578,,21.940000534057617,44.23500061035156,56.29999923706055
2018-03-09,78.94450378417969,61.33250045776367,58.04199981689453,96.54000091552734,,21.81133270263672,44.994998931884766,58.00199890136719
2018-03-12,79.91950225830078,62.43999862670898,58.29650115966797,96.7699966430664,,23.03400039672852,45.43000030517578,58.22499847412109
2018-03-13,79.40899658203125,61.9275016784668,56.99549865722656,94.41000366210938,,22.78933334350586,44.99250030517578,56.90850067138672
2018-03-14,79.55000305175781,62.185001373291016,57.44449996948242,93.8499984741211,,21.775333404541016,44.61000061035156,57.4744987487793
2018-03-15,79.11599731445312,62.334999084472656,57.53049850463867,94.18000030517578,,21.706666946411133,44.66249847412109,57.479000091552734
2018-03-16,78.58399963378906,62.619998931884766,56.72100067138672,94.5999984741211,,21.42333221435547,44.505001068115234,56.7864990234375
2018-03-19,77.24649810791016,60.25,55.00350189208984,92.88999938964844,,20.90399932861328,43.82500076293945,54.99100112915039
2018-03-20,79.32550048828125,62.39500045776367,54.790000915527344,93.12999725341795,,20.703332901000977,43.810001373291016,54.885501861572266
2018-03-21,79.09300231933594,62.13999938964844,54.70000076293945,92.4800033569336,,21.101999282836918,42.817501068115234,54.54399871826172
2018-03-22,77.24600219726562,60.462501525878906,52.657501220703125,89.79000091552734,,20.606666564941406,42.212501525878906,52.45399856567383
2018-03-23,74.77799987792969,58.24250030517578,51.32749938964844,87.18000030517578,,20.1026668548584,41.23500061035156,51.07849884033203
2018-03-26,77.79299926757812,61.119998931884766,52.704498291015625,93.77999877929688,,20.27866744995117,43.192501068115234,52.66049957275391
2018-03-27,74.85250091552734,56.380001068115234,50.34700012207031,89.47000122070312,,18.61199951171875,42.084999084472656,50.255001068115234
2018-03-28,71.57099914550781,55.337501525878906,50.25899887084961,89.38999938964844,,17.185333251953125,41.619998931884766,50.22800064086914
2018-03-29,72.36699676513672,57.897499084472656,51.85699844360352,91.2699966430664,,17.742000579833984,41.94499969482422,51.589500427246094
2018-04-02,68.59950256347656,55.26250076293945,50.63150024414063,88.5199966430664,,16.832000732421875,41.66999816894531,50.32350158691406
