Date,AMZN,NVDA,GOOGL,MSFT,FB,TSLA,AAPL,GOOG
2018-01-02,58.5255012512207,48.625,52.6510009765625,85.5,,20.733333587646484,42.31499862670898,52.26150131225586
2018-01-03,59.415000915527344,50.9375,53.67150115966797,85.97000122070312,,21.036666870117188,42.9900016784668,53.16049957275391
2018-01-04,60.233001708984375,53.17250061035156,54.7130012512207,86.56999969482422,,20.3786678314209,43.02000045776367,54.20009994506836
2018-01-05,60.5,52.77000045776367,55.09000015258789,87.43000030517578,,20.799999237060547,43.26250076293945,54.59999847412109
2018-01-08,61.60150146484375,54.64500045776367,55.5,87.5999984741211,,21.03333282470703,43.48249816894531,55.08100128173828
2018-01-09,62.0880012512207,54.65999984741211,55.40999984741211,87.86000061035156,,21.82666778564453,43.352500915527344,55.06155014038086
2018-01-10,61.86149978637695,54.0,55.19900131225586,87.41000366210938,,22.0,43.25,54.80550003051758
2018-01-11,62.823001861572266,55.8025016784668,55.32400131225586,87.23999786376953,,22.21733283996582,43.622501373291016,54.97949981689453
2018-01-12,63.66949844360352,55.334999084472656,55.4005012512207,88.44999694824219,,22.244667053222656,43.91249847412109,55.057498931884766
2018-01-16,64.61499786376953,54.17250061035156,56.33300018310547,88.01000213623047,,22.31999969482422,44.03499984741211,55.8916015625
2018-01-17,64.04399871826172,54.22499847412109,56.17449951171875,88.75,,22.649999618530277,43.76750183105469,55.85049819946289
2018-01-18,64.20099639892578,55.66999816894531,56.22299957275391,89.66000366210938,,22.916000366210938,44.5625,55.875
2018-01-19,64.64949798583984,56.75,56.625,89.66000366210938,,22.84000015258789,44.352500915527344,56.415000915527344
2018-01-22,64.83300018310547,57.025001525878906,57.09099960327149,89.73999786376953,,23.280000686645508,44.150001525878906,56.75550079345703
2018-01-23,66.86699676513672,58.775001525878906,58.36249923706055,91.54000091552734,,23.399999618530277,44.20500183105469,57.9375
2018-01-24,66.9000015258789,58.38750076293945,58.369998931884766,91.58000183105467,,22.90133285522461,43.29999923706055,58.0525016784668
2018-01-25,67.88099670410156,58.9375,58.59199905395508,91.93000030517578,,22.426666259765625,42.63249969482422,58.13800048828125
2018-01-26,69.04550170898438,59.400001525878906,58.4015007019043,92.58000183105467,,22.38066673278809,42.51499938964844,57.90549850463867
2018-01-29,70.02200317382812,60.15250015258789,59.20299911499024,93.72000122070312,,22.552000045776367,41.76750183105469,58.5989990234375
2018-01-30,69.5999984741211,59.602500915527344,58.72549819946289,92.0999984741211,,22.81133270263672,41.17499923706055,58.17599868774414
2018-01-31,72.50199890136719,61.11249923706055,58.60499954223633,93.51000213623048,,23.012666702270508,41.625,57.95650100708008
2018-02-01,69.25700378417969,59.51499938964844,58.46799850463867,93.58000183105467,,23.242000579833984,41.68999862670898,57.8759994506836
2018-02-02,70.69999694824219,57.79249954223633,55.55849838256836,91.5,,22.700666427612305,40.025001525878906,55.36389923095703
2018-02-05,66.03600311279297,51.25,52.83700180053711,88.0,,22.200000762939453,39.0,52.60150146484375
2018-02-06,67.5895004272461,51.0,51.5004997253418,85.25,,21.56666755676269,38.5,51.1568489074707
2018-02-07,70.75749969482422,56.67499923706055,52.73099899291992,89.19999694824219,,22.37733268737793,39.76750183105469,52.41299819946289
2018-02-08,67.49700164794922,54.37749862670898,50.23500061035156,84.76000213623047,,20.97333335876465,38.75749969482422,50.03300094604492
2018-02-09,63.29650115966797,54.380001068115234,49.84999847412109,83.83000183105469,,19.65066719055176,37.560001373291016,49.62799835205078
2018-02-12,67.20050048828125,56.25749969482422,52.27450180053711,87.93000030517578,,20.416667938232425,39.37749862670898,52.0463981628418
2018-02-13,69.17649841308594,56.3125,52.34600067138672,87.80000305175781,,20.833999633789062,40.41249847412109,52.204349517822266
2018-02-14,70.16799926757812,57.63750076293945,52.4900016784668,88.41000366210938,,21.23466682434082,40.720001220703125,52.337501525878906
2018-02-15,71.84200286865234,60.380001068115234,53.36149978637695,90.62000274658205,,21.49333381652832,42.25,53.21699905395508
2018-02-16,72.3280029296875,60.86750030517578,54.57749938964844,91.8000030517578,,22.10933303833008,42.942501068115234,54.4156494140625
2018-02-20,72.32450103759766,61.150001525878906,54.5,91.01000213623048,,22.100000381469727,42.85499954223633,54.42599868774414
2018-02-21,73.94599914550781,60.34000015258789,55.3754997253418,91.48999786376952,,22.211332321166992,42.75249862670898,55.31650161743164
2018-02-22,73.78800201416016,59.875,55.25749969482422,91.36000061035156,,22.31666755676269,42.9275016784668,55.12950134277344
2018-02-23,74.32499694824219,60.630001068115234,55.422000885009766,92.36000061035156,,23.13999938964844,43.3849983215332,55.23569869995117
2018-02-26,75.3499984741211,61.01499938964844,56.46699905395508,94.25,,23.49066734313965,44.0525016784668,56.33475112915039
2018-02-27,75.3604965209961,61.282501220703125,55.839500427246094,94.1999969482422,,23.333999633789062,44.540000915527344,55.900001525878906
2018-02-28,75.5999984741211,60.38249969482422,55.150001525878906,93.62999725341795,,22.814666748046875,44.51250076293945,55.1619987487793
2018-03-01,73.25,57.02999877929688,53.36449813842773,91.83999633789062,,22.00466728210449,43.165000915527344,53.35005187988281
2018-03-02,72.75050354003906,55.462501525878906,52.50550079345703,90.86000061035156,,21.531333923339844,43.11249923706055,52.4057502746582
2018-03-05,74.05000305175781,57.380001068115234,53.61349868774414,92.26000213623048,,21.952667236328125,43.630001068115234,53.45000076293945
2018-03-06,76.4000015258789,59.34000015258789,54.72499847412109,92.94000244140624,,21.802000045776367,44.032501220703125,54.48875045776367
