Date,AMZN,GOOGL,MSFT,AAPL,GOOG
2018-04-06,71.49849700927734,51.15499877929688,91.48999786376952,42.74250030517578,51.0
2018-04-09,71.25150299072266,51.00199890136719,91.04000091552734,42.470001220703125,50.84000015258789
2018-04-10,71.59950256347656,51.51300048828125,92.38999938964844,43.25,51.321998596191406
2018-04-11,71.97200012207031,51.59999847412109,92.01000213623048,43.057498931884766,51.39950180053711
2018-04-12,71.9749984741211,51.57350158691406,92.43000030517578,43.352500915527344,51.25199890136719
2018-04-13,72.45700073242188,52.34450149536133,94.0500030517578,43.69499969482422,52.04399871826172
2018-04-16,72.25,52.27750015258789,94.06999969482422,43.75749969482422,51.84999847412109
2018-04-17,73.11499786376953,53.060001373291016,95.0,44.122501373291016,52.56850051879883
2018-04-18,75.73249816894531,53.95050048828125,96.22000122070312,44.45249938964844,53.87149810791016
2018-04-19,77.16100311279297,53.45100021362305,96.44000244140624,43.43999862670898,53.470001220703125
2018-04-20,78.05999755859375,54.2135009765625,95.91000366210938,42.650001525878906,54.09999847412109
2018-04-23,77.33450317382812,54.14899826049805,95.73999786376952,41.70750045776367,53.89300155639648
2018-04-24,76.79000091552734,52.959999084472656,96.23999786376952,41.41749954223633,52.59999847412109
2018-04-25,72.9000015258789,51.48749923706055,93.3000030517578,40.65499877929688,51.2760009765625
2018-04-26,74.25050354003906,51.6609992980957,93.5500030517578,41.02999877929688,51.47549819946289
2018-04-27,81.70050048828125,52.277000427246094,97.5999984741211,41.0,52.29999923706055
2018-04-30,79.125,51.72100067138672,96.33000183105467,40.532501220703125,51.5004997253418
2018-05-01,78.16100311279297,50.81499862670898,93.20999908447266,41.602500915527344,50.68299865722656
2018-05-02,79.04900360107422,51.70000076293945,94.98999786376952,43.807498931884766,51.40499877929688
2018-05-03,78.00050354003906,51.26850128173828,92.95999908447266,43.970001220703125,50.95000076293945
2018-05-04,78.12249755859375,50.980499267578125,93.31999969482422,44.5625,50.845001220703125
2018-05-07,79.46700286865234,52.69449996948242,95.16999816894533,46.29499816894531,52.46149826049805
2018-05-08,79.75,53.23099899291992,95.8499984741211,46.247501373291016,52.92699813842773
2018-05-09,80.0,53.20500183105469,96.01000213623048,46.63750076293945,52.90499877929688
2018-05-10,80.42400360107422,54.75,97.45999908447266,46.935001373291016,54.30149841308594
2018-05-11,80.54949951171875,55.02050018310547,97.8000030517578,47.372501373291016,54.68000030517578
2018-05-14,80.19999694824219,55.27849960327149,97.91999816894533,47.25249862670898,55.0
2018-05-15,79.38999938964844,54.845001220703125,97.23999786376952,46.69499969482422,54.5
2018-05-16,78.875,54.25450134277344,97.36000061035156,46.51750183105469,53.865501403808594
2018-05-17,79.02799987792969,54.073001861572266,96.76000213623048,47.0,53.99449920654297
2018-05-18,79.06649780273438,53.29999923706055,96.01000213623048,46.79750061035156,53.09299850463867
2018-05-21,79.25,53.95000076293945,97.0,47.0,53.70299911499024
2018-05-22,79.49449920654297,54.4900016784668,97.68000030517578,47.095001220703125,54.178001403808594
2018-05-23,78.55249786376953,53.5,96.70999908447266,46.587501525878906,53.25650024414063
2018-05-24,79.90149688720703,54.345001220703125,98.7300033569336,47.192501068115234,53.95000076293945
2018-05-25,80.1500015258789,54.32749938964844,98.3000030517578,47.057498931884766,53.95100021362305
2018-05-29,80.0354995727539,53.79999923706055,97.83999633789062,46.900001525878906,53.24449920654297
2018-05-30,80.90499877929688,53.67399978637695,98.30999755859376,46.93000030517578,53.1515007019043
2018-05-31,81.1500015258789,54.09999847412109,99.29000091552734,46.80500030517578,53.37799835205078
2018-06-01,81.85150146484375,55.64350128173828,99.27999877929688,46.997501373291016,54.96749877929688
2018-06-04,82.44499969482422,56.92499923706055,101.26000213623048,47.90999984741211,56.11650085449219
2018-06-05,83.64949798583984,57.733001708984375,102.0,48.26750183105469,57.04949951171875
2018-06-06,85.22550201416016,57.63850021362305,102.4800033569336,48.407501220703125,57.10850143432617
2018-06-07,84.9280014038086,57.229000091552734,102.6500015258789,48.53499984741211,56.56600189208984
2018-06-08,84.05599975585938,56.56050109863281,101.08999633789062,47.79249954223633,55.90900039672852
2018-06-11,84.07550048828125,56.64699935913086,101.01000213623048,47.837501525878906,55.93000030517578
2018-06-12,84.6500015258789,57.05099868774414,101.0999984741211,47.84749984741211,56.55350112915039
2018-06-13,85.1405029296875,57.61399841308594,101.72000122070312,48.10499954223633,57.055999755859375
2018-06-14,85.67400360107422,57.61050033569336,101.6500015258789,47.88750076293945,57.192501068115234
2018-06-15,85.69999694824219,57.99599838256836,101.51000213623048,47.50749969482422,57.44300079345703
2018-06-18,85.31300354003906,57.634498596191406,100.01000213623048,46.970001220703125,57.182498931884766
2018-06-19,85.4520034790039,58.50550079345703,99.6500015258789,46.28499984741211,57.92499923706055
2018-06-20,87.125,59.165000915527344,101.37000274658205,46.587501525878906,58.76549911499024
2018-06-21,88.0,59.2755012512207,102.08000183105467,46.8125,58.74250030517578
2018-06-22,87.13099670410156,58.574501037597656,100.41000366210938,46.52999877929688,57.95700073242188
2018-06-25,85.12550354003906,57.75,100.0,45.84999847412109,57.18000030517578
2018-06-26,83.61849975585938,57.20700073242188,98.81999969482422,45.747501373291016,56.400001525878906
2018-06-27,85.40550231933594,56.79999923706055,99.58000183105467,46.307498931884766,56.06700134277344
2018-06-28,83.62699890136719,55.61949920654297,97.37999725341795,46.025001525878906,55.10449981689453
2018-06-29,85.8499984741211,56.615501403808594,98.93000030517578,46.5724983215332,56.0
2018-07-02,84.13500213623047,55.76750183105469,98.0999984741211,45.95500183105469,54.95000076293945
2018-07-03,86.197998046875,57.47100067138672,100.4800033569336,46.9474983215332,56.79100036621094
2018-07-05,85.26899719238281,56.22999954223633,99.5,46.31499862670898,55.5265007019043
2018-07-06,84.80000305175781,57.0885009765625,99.88999938964844,46.35499954223633,56.17900085449219
2018-07-09,86.20249938964844,58.0,101.6500015258789,47.375,57.42399978637695
2018-07-10,86.92649841308594,58.4995002746582,102.0,47.6775016784668,57.8489990234375
2018-07-11,86.89949798583984,57.78099822998047,101.1500015258789,47.125,57.22949981689453
2018-07-12,88.22550201416016,58.74300003051758,102.7699966430664,47.38249969482422,57.99449920654297
2018-07-13,90.19650268554688,60.13999938964844,104.37000274658205,47.77000045776367,59.25
2018-07-16,91.09750366210938,60.19049835205078,105.4000015258789,47.880001068115234,59.46950149536133
2018-07-17,90.5780029296875,59.137001037597656,104.61000061035156,47.4375,58.61100006103516
2018-07-18,92.4000015258789,60.42649841308594,105.94000244140624,47.94499969482422,59.82799911499024
2018-07-19,91.4729995727539,60.33250045776367,104.93000030517578,47.42250061035156,59.54999923706055
2018-07-20,91.25050354003906,59.96200180053711,108.08000183105467,47.94499969482422,59.34799957275391
2018-07-23,90.6104965209961,59.78300094604492,106.3000030517578,47.66999816894531,59.05049896240234
2018-07-24,91.45050048828124,63.54999923706055,108.56999969482422,48.11249923706055,63.12950134277344
2018-07-25,91.46499633789062,62.63100051879883,107.95999908447266,48.26499938964844,61.95650100708008
2018-07-26,91.9499969482422,63.35900115966797,110.73999786376952,48.65250015258789,62.54999923706055
2018-07-27,93.80249786376952,64.45600128173828,110.18000030517578,48.747501373291016,63.54999923706055
2018-07-30,91.3665008544922,62.25249862670898,107.19000244140624,47.97499847412109,61.4005012512207
2018-07-31,89.32450103759766,61.58549880981445,106.48999786376952,47.57500076293945,61.0004997253418
2018-08-01,89.19999694824219,61.95550155639648,106.02999877929688,49.782501220703125,61.400001525878906
2018-08-02,89.4384994506836,60.92499923706055,105.4000015258789,50.14500045776367,60.29499816894531
2018-08-03,91.88700103759766,62.25899887084961,107.8000030517578,51.75749969482422,61.48099899291992
2018-08-06,91.29049682617188,62.08050155639648,108.12000274658205,52.0,61.25
2018-08-07,92.72650146484376,62.60049819946289,108.55999755859376,52.33000183105469,61.84999847412109
2018-08-08,93.0500030517578,62.83599853515625,109.33000183105467,51.51250076293945,62.02349853515625
2018-08-09,94.0999984741211,63.13650131225586,109.70999908447266,52.38249969482422,62.494998931884766
2018-08-10,94.42549896240234,62.95899963378906,109.41999816894533,51.84000015258789,62.150001525878906
2018-08-13,94.9250030517578,62.560001373291016,109.23999786376952,52.32749938964844,61.8489990234375
2018-08-14,95.96949768066406,62.625,108.55999755859376,52.540000915527344,61.759498596191406
2018-08-15,95.47750091552734,62.2140007019043,108.48999786376952,52.30500030517578,61.4630012512207
2018-08-16,95.1969985961914,62.0994987487793,108.3000030517578,52.9375,61.23649978637695
2018-08-17,94.29000091552734,61.10200119018555,107.36000061035156,53.36000061035156,60.10150146484375
2018-08-20,94.52850341796876,61.03300094604492,107.51000213623048,54.525001525878906,60.2509994506836
2018-08-21,94.0,61.1510009765625,106.91999816894533,54.20000076293945,60.400001525878906
2018-08-22,93.83200073242188,60.71099853515625,105.8499984741211,53.525001525878906,60.0
2018-08-23,95.3584976196289,60.99399948120117,107.1500015258789,53.66249847412109,60.35699844360352
2018-08-24,95.52549743652344,61.29999923706055,107.66999816894533,54.150001525878906,60.44100189208984
2018-08-27,95.75,62.20700073242188,109.2699966430664,54.28749847412109,61.380001068115234
2018-08-28,96.8864974975586,62.79499816894531,109.94000244140624,54.75249862670898,62.06449890136719
2018-08-29,97.67250061035156,62.75,110.4499969482422,55.03749847412109,61.872501373291016
2018-08-30,99.87100219726562,63.16999816894531,111.66999816894533,55.8125,62.21149826049805
2018-08-31,100.3499984741211,62.61050033569336,111.69000244140624,56.62749862670898,61.749000549316406
2018-09-04,101.3249969482422,61.1259994506836,110.8499984741211,57.102500915527344,60.2135009765625
2018-09-05,101.90550231933594,60.46099853515625,111.01000213623048,57.247501373291016,59.68999862670898
2018-09-06,100.32550048828124,59.92850112915039,108.25,56.557498931884766,59.31499862670898
2018-09-07,96.9355010986328,58.59999847412109,108.2300033569336,55.462501525878906,57.93349838256836
2018-09-10,98.5500030517578,59.209999084472656,108.83999633789062,55.23749923706055,58.609500885009766
2018-09-11,96.41349792480467,58.55500030517578,108.9000015258789,54.50249862670898,58.08150100708008
2018-09-12,99.6999969482422,59.09999847412109,111.43000030517578,56.23500061035156,58.63600158691406
2018-09-13,100.0,58.98500061035156,112.12000274658205,55.880001068115234,58.5369987487793
2018-09-14,99.64649963378906,59.400001525878906,113.36000061035156,56.4375,58.95500183105469
2018-09-17,97.73650360107422,58.88850021362305,113.69000244140624,55.53749847412109,58.50699996948242
2018-09-18,95.93250274658205,58.132999420166016,112.19000244140624,54.4474983215332,57.85449981689453
2018-09-19,97.0250015258789,58.448001861572266,113.0500030517578,54.625,58.249000549316406
2018-09-20,96.9290008544922,59.03350067138672,112.27999877929688,55.060001373291016,58.9995002746582
2018-09-21,97.71099853515624,59.74599838256836,114.0,55.19499969482422,59.59999847412109
2018-09-24,95.1894989013672,57.97050094604492,113.02999877929688,54.20500183105469,57.85850143432617
2018-09-25,97.1449966430664,59.212501525878906,114.8000030517578,54.9375,58.807498931884766
2018-09-26,98.4250030517578,59.68450164794922,114.47000122070312,55.25,59.25749969482422
2018-09-27,99.66200256347656,60.0,114.77999877929688,55.95500183105469,59.33649826049805
2018-09-28,100.22049713134766,60.204498291015625,114.19000244140624,56.1974983215332,59.59349822998047
2018-10-01,101.09950256347656,60.650001525878906,114.75,56.98749923706055,59.99449920654297
2018-10-02,99.99949645996094,60.33349990844727,115.3000030517578,56.8125,59.54800033569336
2018-10-03,99.08499908447266,60.59999847412109,115.41999816894533,57.51250076293945,60.25
2018-10-04,97.4499969482422,60.25149917602539,114.61000061035156,57.69499969482422,59.76649856567383
2018-10-05,95.89949798583984,58.79999923706055,112.62999725341795,56.9900016784668,58.375
2018-10-08,93.6999969482422,58.0,111.66000366210938,55.5525016784668,57.50550079345703
2018-10-09,92.99949645996094,57.56549835205078,111.13999938964844,55.90999984741211,57.307498931884766
2018-10-10,92.89450073242188,56.81999969482422,111.23999786376952,56.3650016784668,56.55400085449219
2018-10-11,86.19999694824219,53.95199966430664,105.3499984741211,53.630001068115234,53.64699935913086
2018-10-12,90.4000015258789,55.98199844360352,109.01000213623048,55.10499954223633,55.400001525878906
2018-10-15,89.75,55.900001525878906,108.91000366210938,55.290000915527344,55.445499420166016
2018-10-16,89.17500305175781,55.67399978637695,109.54000091552734,54.73249816894531,55.22949981689453
2018-10-17,92.1395034790039,57.0,111.68000030517578,55.57500076293945,56.323001861572266
2018-10-18,91.07450103759766,56.5,110.0999984741211,54.46500015258789,56.09199905395508
2018-10-19,89.25800323486328,55.18550109863281,108.93000030517578,54.51499938964844,54.66849899291992
2018-10-22,89.19999694824219,55.6254997253418,109.31999969482422,54.9474983215332,55.15299987792969
2018-10-23,87.11199951171875,54.56449890136719,107.7699966430664,53.95750045776367,54.04449844360352
2018-10-24,88.68499755859375,55.75,108.41000366210938,55.650001525878906,55.212501525878906
2018-10-25,85.16699981689453,54.01499938964844,106.5500030517578,54.4275016784668,53.589500427246094
2018-10-26,82.47949981689453,52.416500091552734,105.69000244140624,53.97499847412109,51.85150146484375
2018-10-29,83.0,54.82699966430664,108.11000061035156,54.79750061035156,54.12350082397461
2018-10-30,74.30799865722656,51.0004997253418,103.66000366210938,52.78749847412109,50.42300033569336
2018-10-31,78.49949645996094,53.40999984741211,105.44000244140624,54.220001220703125,52.990501403808594
2018-11-01,81.17649841308594,54.56999969482422,107.0500030517578,54.76250076293945,53.790000915527344
2018-11-02,83.92949676513672,54.45000076293945,106.4800033569336,52.38750076293945,53.686500549316406
2018-11-05,82.87850189208984,53.62649917602539,106.37000274658205,51.07500076293945,52.75
2018-11-06,80.9175033569336,52.7509994506836,107.37999725341795,50.47999954223633,51.9739990234375
2018-11-07,83.6500015258789,54.17449951171875,109.44000244140624,51.49250030517578,53.45000076293945
2018-11-08,87.75,55.3650016784668,111.8000030517578,52.494998931884766,54.56900024414063
2018-11-09,86.625,54.20100021362305,110.8499984741211,51.38750076293945,53.699501037597656
2018-11-12,84.91200256347656,53.65650177001953,109.41999816894533,49.75,53.06949996948242
2018-11-13,82.4645004272461,52.740501403808594,107.5500030517578,47.907501220703125,52.16450119018555
2018-11-14,82.81600189208984,53.0,108.0999984741211,48.47499847412109,52.5
2018-11-15,79.05049896240234,52.573001861572266,104.98999786376952,47.09749984741211,52.23550033569336
2018-11-16,79.375,53.26150131225586,107.08000183105467,47.625,52.97050094604492
2018-11-19,78.85050201416016,53.16949844360352,108.2699966430664,47.5,52.86000061035156
2018-11-20,71.875,50.36449813842773,101.8000030517578,44.59249877929688,50.0
2018-11-21,77.14949798583984,52.26549911499024,103.5999984741211,44.932498931884766,51.8380012512207
2018-11-23,75.8499984741211,51.67499923706055,102.16999816894533,43.73500061035156,51.5
2018-11-26,76.94999694824219,52.20000076293945,104.79000091552734,43.560001373291016,51.91749954223633
2018-11-27,78.79949951171875,52.56700134277344,106.2699966430664,42.87749862670898,52.04999923706055
2018-11-28,80.69599914550781,52.87300109863281,107.88999938964844,44.182498931884766,52.4379997253418
2018-11-29,83.74949645996094,54.17649841308594,110.33000183105467,45.665000915527344,53.80400085449219
2018-11-30,83.9749984741211,54.78150177001953,110.6999969482422,45.0724983215332,54.45349884033203
2018-12-03,88.4729995727539,56.608001708984375,113.0,46.1150016784668,56.15700149536133
2018-12-04,87.80000305175781,55.64950180053711,111.94000244140624,45.23749923706055,55.15599822998047
2018-12-06,80.74349975585938,52.25,105.81999969482422,42.93999862670898,51.7130012512207
2018-12-07,85.25350189208984,53.61149978637695,108.37999725341795,43.372501373291016,53.0004997253418
2018-12-10,81.19200134277344,52.14699935913086,104.8000030517578,41.25,51.75249862670898
2018-12-11,83.9000015258789,53.34700012207031,109.8000030517578,42.915000915527344,52.824501037597656
2018-12-12,83.44999694824219,53.854000091552734,110.88999938964844,42.59999847412109,53.400001525878906
2018-12-13,84.0,53.78350067138672,109.58000183105467,42.622501373291016,53.40349960327149
2018-12-14,81.9000015258789,53.0009994506836,108.25,42.25,52.499000549316406
2018-12-17,78.30000305175781,52.35049819946289,105.41000366210938,41.36249923706055,51.8754997253418
2018-12-18,77.0,51.70000076293945,103.75,41.345001220703125,51.304500579833984
2018-12-19,77.15249633789062,52.36449813842773,103.6500015258789,41.5,51.699501037597656
2018-12-20,74.19999694824219,51.29999923706055,103.0500030517578,40.09999847412109,50.90650177001953
2018-12-21,73.24949645996094,51.60200119018555,101.62999725341795,39.21500015258789,50.76499938964844
2018-12-24,67.30000305175781,49.21599960327149,97.68000030517578,37.03749847412109,48.69499969482422
2018-12-26,68.44450378417969,49.89950180053711,95.13999938964844,37.07500076293945,49.45050048828125
2018-12-27,72.70999908447266,51.310001373291016,99.3000030517578,38.959999084472656,50.85749816894531
2018-12-28,73.6675033569336,52.97499847412109,102.08999633789062,39.375,52.48099899291992
2018-12-31,75.54000091552734,52.89149856567383,101.29000091552734,39.63249969482422,52.54800033569336
2019-01-02,73.26000213623047,51.36000061035156,99.5500030517578,38.72249984741211,50.82849884033203
2019-01-03,76.00050354003906,52.53350067138672,100.0999984741211,35.994998931884766,52.04999923706055
2019-01-04,76.5,52.12799835205078,99.72000122070312,36.13249969482422,51.62950134277344
2019-01-07,80.1155014038086,54.04850006103516,101.63999938964844,37.17499923706055,53.57500076293945
2019-01-08,83.2344970703125,54.29999923706055,103.04000091552734,37.38999938964844,53.80550003051758
2019-01-09,82.64900207519531,54.39950180053711,103.86000061035156,37.8224983215332,54.08250045776367
2019-01-10,82.05049896240234,53.74700164794922,103.22000122070312,38.125,53.382999420166016
2019-01-11,82.02749633789062,53.494998931884766,103.19000244140624,38.220001220703125,53.15900039672852
2019-01-14,80.75,52.66699981689453,101.9000015258789,37.712501525878906,52.34600067138672
2019-01-15,81.5999984741211,52.9005012512207,102.51000213623048,37.567501068115234,52.50849914550781
2019-01-16,84.21099853515625,54.5,105.26000213623048,38.27000045776367,54.0
2019-01-17,84.0,54.39950180053711,105.0,38.54999923706055,53.9734992980957
2019-01-18,85.5999984741211,55.429500579833984,107.45999908447266,39.375,55.0
2019-01-22,84.05000305175781,54.79999923706055,106.75,39.102500915527344,54.400001525878906
2019-01-23,82.80000305175781,54.34299850463867,106.12000274658205,38.53749847412109,53.86750030517578
2019-01-24,82.05349731445312,54.1254997253418,106.86000061035156,38.52750015258789,53.82400131225586
2019-01-25,83.5250015258789,54.71149826049805,107.23999786376952,38.869998931884766,54.25
2019-01-28,82.17949676513672,54.50350189208984,106.26000213623048,38.9474983215332,54.00550079345703
2019-01-29,81.5634994506836,54.05199813842773,104.87999725341795,39.0625,53.63399887084961
2019-01-30,81.1500015258789,53.86800003051758,104.62000274658205,40.8125,53.42150115966797
2019-01-31,84.64250183105469,55.61199951171875,103.8000030517578,41.52750015258789,55.150001525878906
2019-02-01,81.94400024414062,56.11449813842773,103.77999877929688,41.7400016784668,55.619998931884766
2019-02-04,81.1500015258789,55.95050048828125,102.87000274658205,41.852500915527344,55.632999420166016
2019-02-05,82.16699981689453,56.48149871826172,106.05999755859376,43.21500015258789,56.242000579833984
2019-02-06,83.5374984741211,57.4635009765625,107.0,43.66249847412109,56.97850036621094
2019-02-07,81.25,55.59099960327149,105.19000244140624,43.09999847412109,55.20800018310547
2019-02-08,79.30000305175781,54.74399948120117,104.38999938964844,42.247501373291016,54.34999847412109
2019-02-11,80.04900360107422,55.1875,106.1999969482422,42.76250076293945,54.84749984741211
2019-02-12,80.19999694824219,55.55049896240234,106.13999938964844,42.525001525878906,55.34000015258789
2019-02-13,82.3499984741211,56.652000427246094,107.5,42.84749984741211,56.2495002746582
2019-02-14,81.2249984741211,56.25,106.30999755859376,42.4275016784668,55.90250015258789
2019-02-15,81.39299774169922,56.96500015258789,107.91000366210938,42.8125,56.50400161743164
2019-02-19,80.05000305175781,55.83200073242188,107.79000091552734,42.4275016784668,55.5
2019-02-20,81.5,56.44400024414063,107.86000061035156,42.79750061035156,55.9995002746582
2019-02-21,80.99250030517578,55.93899917602539,106.9000015258789,42.95000076293945,55.54199981689453
2019-02-22,81.17500305175781,55.48500061035156,110.0500030517578,42.89500045776367,55.04499816894531
2019-02-25,82.07250213623047,56.09650039672852,111.76000213623048,43.540000915527344,55.79999923706055
2019-02-26,81.29900360107422,55.71849822998047,111.26000213623048,43.4275016784668,55.28749847412109
2019-02-27,81.40899658203125,55.70050048828125,111.69000244140624,43.3025016784668,55.34749984741211
2019-02-28,81.76249694824219,55.95000076293945,112.04000091552734,43.58000183105469,55.56499862670898
2019-03-01,82.75650024414062,56.54999923706055,112.88999938964844,43.56999969482422,56.244998931884766
2019-03-04,84.25,57.72800064086914,113.0199966430664,43.92250061035156,57.3494987487793
2019-03-05,85.14749908447266,57.79999923706055,112.25,43.98500061035156,57.50299835205078
2019-03-06,84.79850006103516,58.5880012512207,111.87000274658205,43.66749954223633,58.1245002746582
2019-03-07,83.36849975585938,58.025001525878906,111.4000015258789,43.46749877929688,57.7859992980957
2019-03-08,80.20050048828125,56.69499969482422,109.16000366210938,42.58000183105469,56.33649826049805
2019-03-11,81.30599975585938,57.59999847412109,110.98999786376952,43.872501373291016,57.22249984741211
2019-03-12,83.44999694824219,59.1150016784668,112.81999969482422,45.0,58.91299819946289
2019-03-13,84.1500015258789,60.29650115966797,114.12999725341795,45.5625,60.0322494506836
2019-03-14,84.55999755859375,59.95100021362305,114.54000091552734,45.97499847412109,59.72549819946289
2019-03-15,85.1500015258789,59.900001525878906,115.33999633789062,46.212501525878906,59.66899871826172
2019-03-18,85.63500213623047,59.484500885009766,116.16999816894533,46.45000076293945,59.165000915527344
2019-03-19,87.67549896240234,59.58599853515625,118.08999633789062,47.087501525878906,59.44049835205078
2019-03-20,88.49700164794922,60.06999969482422,117.38999938964844,46.557498931884766,59.86750030517578
2019-03-21,89.81300354003906,61.0,117.13999938964844,47.505001068115234,60.79999923706055
2019-03-22,90.5084991455078,61.442501068115234,119.5,48.834999084472656,61.31600189208984
