Date,AMZN,NVDA,GOOGL,MSFT,FB,TSLA,AAPL,GOOG
2019-06-26,48838000,58407200,34698000,23657700,,127608000,104270000,36218000
2019-06-27,42834000,44544000,24078000,16557500,,95095500,83598800,20086000
2019-06-28,60748000,39766800,33672000,30043000,,102771000,124442400,33864000
2019-07-01,63842000,70975600,29196000,22613500,,123201000,109012000,28726000
2019-07-02,52918000,40022800,20630000,15237800,,138885000,67740800,19832000
2019-07-03,33806000,24663600,20154000,13629300,,213016500,45448000,15340000
2019-07-05,52568000,39655200,29794000,18141100,,105985500,69062000,25286000
2019-07-08,57668000,32978800,29888000,16779700,,88207500,101354400,24728000
2019-07-09,86914000,34286000,29472000,19953100,,92862000,82312000,26608000
2019-07-10,98638000,45207600,30710000,24204400,,137185500,71588400,24190000
2019-07-11,86356000,68256000,26004000,22327900,,112716000,80767200,23910000
2019-07-12,50186000,50639200,21878000,18936800,,138007500,70380800,17280000
2019-07-15,59626000,28984000,21164000,16651500,,165001500,67789600,18076000
2019-07-16,52364000,34144400,25352000,22726100,,122235000,67467200,24776000
2019-07-17,51176000,34820400,19538000,20211000,,146470500,56430000,23400000
2019-07-18,69738000,44219200,25450000,30381800,,71379000,74162400,25814000
2019-07-19,63712000,34489600,23184000,48992400,,105726000,83717200,32944000
2019-07-22,58000000,31594000,28914000,25074900,,102636000,89111600,26030000
2019-07-23,54070000,42817600,20648000,18034600,,75346500,73420800,21874000
2019-07-24,52626000,36623600,27192000,20738300,,166092000,59966400,31796000
2019-07-25,82730000,39270000,54762000,18356900,,336274500,55638400,44196000
2019-07-26,98542000,27416000,121216000,19037600,,150415500,70475600,96116000
2019-07-29,89864000,24816000,41382000,16605900,,139099500,86693600,44474000
2019-07-30,58218000,19777200,28616000,16846500,,121635000,135742800,29066000
2019-07-31,89414000,35941600,39960000,38598800,,137673000,277125600,34510000
2019-08-01,94266000,42121200,35426000,40557500,,123892500,216071600,33970000
2019-08-02,99124000,42834800,34910000,30791600,,92047500,163448400,32902000
2019-08-05,121164000,58915600,47840000,42749600,,105424500,209572000,51950000
2019-08-06,101406000,36127200,36014000,32696700,,83463000,143299200,34188000
2019-08-07,90538000,37256000,30686000,33414500,,71647500,133457600,28886000
2019-08-08,74024000,30930000,30116000,27496500,,79114500,108038000,29360000
2019-08-09,57596000,34181600,20418000,23466700,,58473000,98478800,21314000
2019-08-12,58110000,27920000,22064000,20484300,,69958500,89927600,20060000
2019-08-13,79880000,35195600,28434000,25154600,,72721500,188874000,25888000
2019-08-14,97872000,41988000,35430000,32527300,,143439000,146189600,31574000
2019-08-15,75182000,47720000,28506000,28074400,,122394000,108909600,24374000
2019-08-16,60360000,100796000,24916000,24449100,,76477500,110481600,26266000
2019-08-19,56326000,81511200,24450000,24355700,,79644000,97654400,24632000
2019-08-20,38590000,46318800,20206000,21170800,,61878000,107537200,18310000
2019-08-21,40636000,42724400,14152000,14970300,,116914500,86141600,14814000
2019-08-22,53070000,30348800,17352000,18697000,,98385000,89014800,18950000
2019-08-23,105416000,56805600,36254000,38508600,,128079000,187272000,33740000
2019-08-26,61600000,31820800,21166000,20312600,,75778500,104174400,24522000
2019-08-27,60394000,29096800,23460000,23102100,,81243000,103493200,21544000
2019-08-28,48394000,25561200,16810000,17393300,,48382500,63755200,16040000
2019-08-29,60302000,35797600,19636000,20168700,,77692500,83962000,21768000
2019-08-30,61174000,29061600,18064000,23940100,,139809000,84573600,22596000
2019-09-03,70860000,29614000,25908000,18869300,,80311500,80092000,29598000
2019-09-04,46482000,22772800,21312000,17995900,,86415000,76752400,21378000
2019-09-05,66216000,69567600,26394000,26101800,,110929500,95654800,28162000
2019-09-06,49938000,37697600,18972000,20824500,,62841000,77449200,21442000
2019-09-09,59990000,41752400,31854000,25773900,,72040500,109237600,29438000
2019-09-10,52278000,35281200,27922000,28903400,,73255500,127111600,25202000
2019-09-11,48656000,36151200,23522000,24726100,,150642000,177158400,26140000
2019-09-12,56470000,32784000,31644000,27010000,,128718000,128906800,34518000
2019-09-13,39426000,32459200,23676000,23363100,,79696500,159053200,26028000
2019-09-16,73510000,23183200,28218000,16731400,,70921500,84632400,21066000
2019-09-17,39648000,22304800,20806000,17814200,,57981000,73274800,19102000
2019-09-18,50112000,25815200,17440000,23982100,,62553000,101360000,22702000
2019-09-19,40630000,24547600,16554000,35772100,,71937000,88242400,19920000
2019-09-20,106838000,35024400,37692000,39167300,,95295000,221652400,45400000
2019-09-23,58446000,24971200,20798000,17139300,,65103000,76662000,21248000
2019-09-24,92320000,31726800,35804000,29773200,,193372500,124763200,31664000
2019-09-25,69864000,30843200,26798000,21382000,,141406500,87613600,29060000
2019-09-26,70736000,23456400,23166000,17456600,,178267500,75334000,30760000
2019-09-27,78144000,36205600,34122000,22477700,,166746000,101408000,27078000
2019-09-30,52894000,18618400,24470000,17280900,,88197000,103909600,28082000
2019-10-01,61690000,36600800,24504000,21466600,,92439000,139223200,25470000
2019-10-02,66022000,29337200,33030000,30521700,,84471000,138449200,32302000
2019-10-03,69364000,45058800,28368000,24132900,,226267500,114426000,32424000
2019-10-04,49438000,26552400,24282000,22897700,,119925000,138478800,23248000
2019-10-07,43094000,48098400,17040000,15303700,,120963000,122306000,16858000
2019-10-08,50840000,44443600,20086000,25550500,,130173000,111820000,20786000
2019-10-09,40870000,29241200,15948000,19749900,,103416000,74770400,17354000
2019-10-10,51504000,30912400,12842000,17654600,,94249500,113013600,16932000
2019-10-11,65100000,44640400,22330000,25446000,,127131000,166795600,25454000
2019-10-14,38204000,20004000,13296000,13304300,,153075000,96427600,17350000
2019-10-15,62234000,66412400,27584000,19695700,,96492000,87360000,27634000
2019-10-16,55268000,42894400,22986000,20751600,,100261500,73903200,21892000
2019-10-17,52948000,26343600,20958000,21460600,,71539500,67585200,19048000
2019-10-18,67250000,30744000,31624000,32273500,,86247000,97433600,27056000
2019-10-21,42608000,26186800,18094000,20078200,,75304500,87247200,20544000
2019-10-22,42234000,32872000,22862000,27431000,,69012000,82293600,20476000
2019-10-23,42764000,27991600,21282000,29844600,,78916500,75828800,18230000
2019-10-24,88922000,23202000,20224000,37029300,,445813500,69275200,20562000
2019-10-25,192528000,42309200,27104000,25959700,,450091500,73477200,24262000
2019-10-28,74178000,33079200,65428000,35280100,,283054500,96572800,52264000
2019-10-29,45538000,21123600,52654000,20589500,,190264500,142839600,37728000
2019-10-30,48988000,20596000,29204000,18496600,,144627000,124522000,28178000
2019-10-31,55624000,20973200,31904000,24605100,,76005000,139162000,29114000
2019-11-01,55808000,28364000,28812000,33128400,,95758500,151125200,33402000
2019-11-04,55438000,37671600,30632000,16912000,,131805000,103272000,30020000
2019-11-05,37710000,30086800,25148000,18250200,,104151000,79897600,25654000
2019-11-06,40596000,26901200,24626000,16575800,,119113500,75864400,23060000
2019-11-07,53022000,28034000,45140000,17786700,,217009500,94940400,40600000
2019-11-08,42466000,18910000,30392000,16732700,,91038000,69986400,25028000
2019-11-11,38920000,24343600,17234000,14362600,,149800500,81821200,20238000
2019-11-12,40752000,28350400,28852000,18641600,,110391000,87388800,21718000
2019-11-13,59790000,30018800,20538000,16919200,,126301500,102734400,16534000
2019-11-14,45296000,51808000,28948000,19729800,,96973500,89182800,23870000
2019-11-15,78552000,105362800,39286000,23485700,,72135000,100206400,35652000
2019-11-18,56790000,57458800,27984000,21534000,,66006000,86703200,29748000
2019-11-19,45416000,41456400,21864000,23935700,,115872000,76167200,25384000
2019-11-20,55800000,47258800,28892000,25696800,,100876500,106234400,26172000
2019-11-21,53258000,28838800,25546000,18576100,,91650000,121395200,19910000
2019-11-22,49582000,22410000,27776000,15901800,,253059000,65325200,27714000
2019-11-25,69724000,50647600,23590000,22420900,,185092500,84020400,20724000
2019-11-26,63624000,38524400,21910000,24620100,,119211000,105207600,21394000
2019-11-27,60512000,21578400,18808000,15184400,,83334000,65235600,19912000
2019-11-29,38468000,14155600,12802000,11977300,,36984000,46617600,11740000
2019-12-02,78512000,37203600,26538000,27418400,,91117500,94487200,30218000
2019-12-03,67618000,46523200,25270000,24066000,,98605500,114430400,22876000
2019-12-04,53402000,27342400,35506000,17574700,,82995000,67181600,30750000
2019-12-05,56476000,18488400,24408000,17869100,,55869000,74424400,24254000
2019-12-06,62348000,23223600,32968000,16403500,,114186000,106075600,26296000
2019-12-09,48856000,21188000,30842000,16687400,,135346500,128042400,27086000
2019-12-10,50286000,25638800,17606000,16476100,,132424500,90420400,21882000
2019-12-11,41952000,23379600,20480000,18856600,,103467000,78756800,17008000
2019-12-12,61918000,40434800,29114000,24612100,,116458500,137310400,25620000
2019-12-13,54914000,45470400,33170000,23845400,,98563500,133587600,30992000
2019-12-16,62904000,32097600,28128000,24144200,,272613000,128186000,27946000
2019-12-17,72888000,32119600,32948000,25425600,,127452000,114158400,37080000
2019-12-18,67028000,34354800,23330000,24129200,,211815000,116028400,30452000
2019-12-19,53056000,44536000,28922000,24958900,,271606500,98369200,29398000
2019-12-20,103016000,60304400,50090000,53477500,,221290500,275978000,66300000
2019-12-23,42728000,35506000,19936000,17718200,,199794000,98572000,17662000
2019-12-24,17626000,13886400,13468000,8989200,,120820500,48478800,6950000
2019-12-26,120108000,18285200,23662000,14520600,,159508500,93121200,13350000
2019-12-27,123732000,25464400,23212000,18412800,,149185500,146266000,20768000
2019-12-30,73494000,25805600,19994000,16348400,,188796000,144114400,21018000
2019-12-31,50130000,23100400,19514000,18369400,,154285500,100805600,19236000
2020-01-02,80580000,23753600,27278000,22622100,,142981500,135480400,28132000
2020-01-03,75288000,20538400,23408000,21116200,,266677500,146322800,23728000
2020-01-06,81236000,26263600,46768000,20813700,,151995000,118387200,34646000
2020-01-07,80898000,31485600,34330000,21634100,,268231500,108872000,30054000
2020-01-08,70160000,27710800,35314000,27746500,,467164500,132079200,30560000
2020-01-09,63346000,25511200,33200000,21385000,,426606000,170108400,30018000
2020-01-10,57074000,31629600,26258000,20725900,,194392500,140644800,36414000
2020-01-13,55616000,31984000,30730000,21626500,,397764000,121532000,33046000
2020-01-14,68818000,35908800,26076000,23477400,,434943000,161954400,31178000
2020-01-15,57932000,26310400,21550000,21417900,,260532000,121923600,25654000
2020-01-16,53190000,28419200,26080000,23865400,,326050500,108829200,23474000
2020-01-17,79946000,25379200,52424000,34371700,,204436500,137816400,47924000
2020-01-21,74156000,21791600,48930000,29517200,,267052500,110843200,40734000
2020-01-22,64326000,23924000,28458000,24138800,,470535000,101832400,32216000
2020-01-23,49692000,24451600,26650000,19680800,,294765000,104472000,27024000
2020-01-24,75324000,37351200,29786000,24918100,,215304000,146537600,35692000
2020-01-27,70570000,47053600,34132000,32078100,,204121500,161940000,35104000
2020-01-28,56160000,31097600,29724000,24899900,,176827500,162234000,31548000
2020-01-29,41760000,25884800,21566000,34754500,,267022500,216229200,21554000
2020-01-30,126548000,29050400,27110000,51597500,,435085500,126743200,26788000
2020-01-31,311346000,37042000,43822000,36142700,,235789500,199588400,48344000
2020-02-03,117834000,25556400,71636000,30107000,,705975000,173788400,60736000
2020-02-04,105786000,27154400,95880000,36433300,,914082000,136616400,78660000
2020-02-05,87524000,20822000,36376000,39186300,,726357000,118826800,39724000
2020-02-06,63660000,21828400,37822000,27751400,,598212000,105425600,33588000
2020-02-07,101906000,18975200,28360000,33529100,,255952500,117684000,23446000
2020-02-10,101124000,52960800,38302000,35844300,,370338000,109348800,28398000
2020-02-11,114920000,63855600,34852000,53159900,,175462500,94323200,26892000
2020-02-12,66686000,37464400,31042000,47062900,,180337500,113730400,23352000
2020-02-13,60636000,52801600,22914000,35295800,,394339500,94747600,18590000
2020-02-14,52124000,104192400,23198000,23149500,,235405500,80113600,23956000
2020-02-18,58912000,62016400,25642000,27792200,,245725500,152531200,22414000
2020-02-19,51224000,69433200,22746000,29997500,,381345000,93984000,18986000
2020-02-20,62626000,81005200,25962000,36862400,,264523500,100566000,21932000
2020-02-21,92926000,76818000,42520000,48572600,,214722000,129554000,34634000
2020-02-24,130940000,85691600,49560000,68311100,,227883000,222195200,57342000
2020-02-25,124382000,105549600,51580000,68073300,,259357500,230673600,49566000
2020-02-26,104492000,74773200,49776000,56206100,,211282500,198054800,44048000
2020-02-27,162880000,90641600,62290000,93174900,,364158000,320605600,59566000
2020-02-28,189620000,113325200,80198000,97012700,,363343500,426510000,75782000
2020-03-02,135234000,89074400,55430000,71030800,,302925000,341397200,48630000
2020-03-03,150690000,65279200,56602000,71677000,,386760000,319475600,48046000
2020-03-04,95458000,59740800,47598000,49814400,,225735000,219178400,38266000
2020-03-05,94964000,54032800,54380000,47817300,,162790500,187572800,51226000
2020-03-06,105472000,51541200,64640000,72821100,,189943500,226176800,53212000
2020-03-09,156264000,61416000,69252000,70419300,,256105500,286744800,67308000
2020-03-10,142666000,58064800,54872000,65354400,,233916000,285290000,52228000
2020-03-11,112496000,49996400,54732000,56371600,,199837500,255598800,52170000
2020-03-12,226924000,81654000,94326000,93226400,,283636500,418474000,84534000
2020-03-13,176194000,63483600,79400000,92727400,,339604500,370732000,74002000
2020-03-16,178346000,72697200,96520000,87905900,,307342500,322423600,85048000
2020-03-17,218342000,83363200,83194000,81059800,,359919000,324056000,77230000
2020-03-18,192904000,87426800,93044000,81593200,,356793000,300233600,84668000
2020-03-19,207998000,76551200,74064000,85922700,,452932500,271857200,73022000
2020-03-20,196358000,80463600,82878000,84866200,,424282500,401693200,72036000
2020-03-23,156170000,64387600,83672000,78975200,,246817500,336752800,80882000
2020-03-24,142942000,110164400,72468000,82516700,,343428000,287531200,66890000
2020-03-25,129582000,79343200,90324000,75638200,,318340500,303602000,81630000
2020-03-26,124426000,69610800,76562000,64568100,,260710500,252087200,71434000
2020-03-27,107758000,63882800,62794000,57042300,,215661000,204216800,64170000
2020-03-30,122522000,60225200,58736000,63420300,,179971500,167976400,51482000
2020-03-31,102472000,94996000,65228000,77927200,,266572500,197002000,49728000
2020-04-01,82438000,65691200,51970000,57969900,,200298000,176218400,46884000
2020-04-02,86720000,67576400,56410000,49630700,,297876000,165934000,39298000
2020-04-03,72198000,66321200,51374000,41243300,,338431500,129880000,46268000
2020-04-06,115464000,72788400,63320000,67111700,,223527000,201820400,53294000
2020-04-07,102280000,78452000,61620000,62769000,,268797000,202887200,47746000
2020-04-08,79546000,54244400,40334000,48318200,,189840000,168895200,39502000
2020-04-09,92930000,52556400,54028000,51385100,,204750000,161834800,43508000
2020-04-13,134334000,39840800,38702000,41905300,,337131000,131022800,34796000
2020-04-14,161744000,53094800,63358000,52874300,,458647500,194994800,49408000
2020-04-15,137332000,36614800,42236000,40940800,,353655000,131154400,33434000
2020-04-16,240764000,74562000,57896000,50479600,,309868500,157125200,50362000
2020-04-17,158600000,53912000,51050000,52765600,,196923000,215250000,38980000
2020-04-20,115414000,44938800,35292000,36669600,,221199000,130015200,33910000
2020-04-21,149534000,73516000,49648000,56203700,,303136500,180991600,43060000
2020-04-22,84244000,48335600,46296000,34620200,,212482500,116862400,41848000
2020-04-23,101332000,42416000,34202000,32790800,,198550500,124814400,31324000
2020-04-24,76498000,35232800,37402000,34277600,,198180000,126161200,32792000
2020-04-27,112912000,47938800,44186000,33194400,,310221000,117087600,32012000
2020-04-28,105388000,44290400,80700000,34392700,,228330000,112004800,59026000
2020-04-29,91832000,37916000,108358000,51286600,,243240000,137280800,75872000
2020-04-30,190692000,37591600,55842000,53875900,,427078500,183064000,53378000
2020-05-01,195452000,34209600,48872000,39370500,,487977000,240616800,41450000
2020-05-04,97318000,31755600,30806000,30372900,,288556500,133568000,30080000
2020-05-05,64850000,36889600,39666000,36839200,,254875500,147751200,33030000
2020-05-06,62356000,32346400,31732000,32139300,,166848000,142333600,24308000
2020-05-07,67928000,37373200,30652000,28316000,,172915500,115215200,27952000
2020-05-08,64132000,33921600,33326000,30877800,,241297500,133838400,27738000
2020-05-11,65184000,46906000,32718000,30892700,,247794000,145946400,28242000
2020-05-12,61498000,49306000,33918000,32038200,,238603500,162301200,27812000
2020-05-13,95658000,62585200,40368000,44711500,,285982500,200622400,36252000
2020-05-14,72962000,60231200,36660000,41873900,,205233000,158929200,32062000
2020-05-15,84700000,98766000,41544000,46610400,,157776000,166348400,34154000
2020-05-18,87144000,77446000,47094000,35264500,,174987000,135178400,36448000
2020-05-19,86410000,71732000,31586000,26799100,,144547500,101729600,25612000
2020-05-20,79962000,58753600,38262000,31261300,,109639500,111504800,33108000
2020-05-21,102288000,76106800,30894000,29119500,,183819000,102688800,27700000
2020-05-22,57342000,103876400,28544000,20826900,,149812500,81803200,26188000
2020-05-26,71364000,77078000,44590000,36073600,,121345500,125522000,41212000
2020-05-27,101138000,117589200,31684000,39517100,,173242500,112945200,33716000
2020-05-28,63804000,73489600,35170000,33810200,,108834000,133560800,33844000
2020-05-29,70198000,74525600,37044000,42130400,,176467500,153532400,36418000
2020-06-01,58578000,38987600,25162000,22622400,,224092500,80791200,24342000
2020-06-02,50598000,39132000,23442000,30794600,,203484000,87642800,25562000
2020-06-03,53420000,36544000,27732000,27311000,,119242500,104491200,25124000
2020-06-04,58974000,42428000,26982000,28761800,,133315500,87560400,29686000
2020-06-05,66128000,48174800,42642000,39893600,,117178500,137250400,34698000
2020-06-08,79414000,38773600,33878000,33211600,,212620500,95654400,28084000
2020-06-09,103520000,46848800,33624000,29783900,,170823000,147712400,28184000
2020-06-10,98920000,63218000,31762000,43872300,,278451000,166651600,30504000
2020-06-11,116002000,58365200,47144000,52854700,,238747500,201662400,39826000
2020-06-12,108722000,57090800,36676000,43373600,,251451000,200146000,38928000
2020-06-15,77302000,40000400,30468000,32770200,,235458000,138808800,30078000
2020-06-16,71712000,53571600,30648000,42556700,,210766500,165428800,34184000
2020-06-17,59186000,40830400,30610000,25687800,,148362000,114406400,30992000
2020-06-18,49756000,25440800,34862000,23061600,,146278500,96820400,31638000
2020-06-19,115540000,52416000,52784000,44441100,,130195500,264476000,63158000
2020-06-22,64176000,39846800,29442000,32818900,,95436000,135445200,30848000
2020-06-23,84634000,37510800,37752000,30917400,,95479500,212155600,28596000
2020-06-24,90532000,44937200,31592000,36740600,,164394000,192623200,35120000
2020-06-25,59374000,37607200,23958000,27803900,,138817500,137522400,24610000
2020-06-26,130016000,59208400,97640000,54675800,,132823500,205256800,85354000
2020-06-29,84468000,34224800,45074000,26701600,,135396000,130646000,36204000
2020-06-30,75394000,36789200,40286000,34310300,,253777500,140223200,40848000
2020-07-01,127268000,32664800,42182000,32061200,,199903500,110737200,35504000
2020-07-02,131868000,36405600,57218000,29315800,,258751500,114041600,37182000
2020-07-06,137612000,31589200,44712000,31897600,,308548500,118655600,31280000
2020-07-07,105150000,35780000,42364000,33600700,,322345500,112424400,29164000
2020-07-08,100752000,36548000,31766000,33600000,,244669500,117092000,24994000
2020-07-09,127774000,49454800,41836000,33121700,,175764000,125642800,28466000
2020-07-10,109720000,49767600,35918000,26177600,,350064000,90257200,37126000
2020-07-13,154408000,45707600,42954000,38135600,,584781000,191649200,36928000
2020-07-14,144638000,54267600,38108000,37591800,,351271500,170989200,31700000
2020-07-15,115778000,40398400,31026000,32179400,,245517000,153198000,32214000
2020-07-16,127884000,34496400,26484000,29940700,,214512000,110577600,30386000
2020-07-17,95226000,26628400,34264000,31635300,,139950000,92186800,29134000
2020-07-20,151964000,28485200,30166000,36884800,,256821000,90318000,31146000
2020-07-21,122426000,27703600,27486000,37990400,,241608000,103433200,24324000
2020-07-22,82084000,36729200,24482000,49605700,,212416500,89001600,18640000
2020-07-23,113138000,41166000,33910000,67457000,,364927500,197004400,32552000
2020-07-24,112648000,47329200,29902000,39827000,,290949000,185438800,30880000
2020-07-27,83410000,29213200,27124000,30160900,,240730500,121214000,24920000
2020-07-28,62534000,27163600,30910000,23251400,,237130500,103625600,34044000
2020-07-29,59482000,28450800,22676000,19632600,,141403500,90329200,22130000
2020-07-30,122566000,30888000,36042000,25079600,,114315000,158130000,33428000
2020-07-31,161710000,38608000,91468000,51044000,,183123000,374336800,68798000
2020-08-03,101494000,41272000,45482000,78983000,,132139500,308151200,46604000
2020-08-04,93886000,31033600,37212000,49280100,,126225000,173071600,38070000
2020-08-05,78330000,24992400,29134000,28806400,,74217000,121776800,39590000
2020-08-06,78812000,24431600,33306000,32656800,,89884500,202428800,39908000
2020-08-07,78722000,34251600,27718000,27820400,,133446000,198045600,31556000
2020-08-10,63346000,42779600,20546000,36716500,,112834500,212403600,25786000
2020-08-11,74362000,35451200,31098000,36446500,,129387000,187902400,29088000
2020-08-12,70442000,46441200,22512000,28013100,,327441000,165598000,28740000
2020-08-13,62980000,37446000,22388000,22588900,,306379500,210082000,29104000
2020-08-14,55034000,36643600,21942000,17958900,,188664000,165565200,27096000
2020-08-17,53824000,62130000,19990000,20184800,,303634500,119561600,27566000
2020-08-18,106920000,50344800,28378000,21336200,,247117500,105633600,40542000
2020-08-19,83702000,62262400,30472000,27627600,,183079500,145538000,33212000
2020-08-20,66650000,92138800,26382000,26981500,,309177000,126907200,34138000
2020-08-21,71518000,99986800,34838000,36249300,,322344000,338054800,28930000
2020-08-24,93326000,49056400,25638000,25460100,,300954000,345937600,28198000
2020-08-25,79856000,28907600,25150000,23043700,,159883500,211495600,44942000
2020-08-26,130174000,32124400,52188000,39600800,,213591000,163022400,79868000
2020-08-27,85296000,31760400,31350000,57602200,,355395000,155552400,37232000
2020-08-28,57940000,53716000,22418000,26292900,,301218000,187630000,29980000
2020-08-31,83718000,50084000,26422000,28774200,,355123200,225702700,36468000
2020-09-01,68644000,51131600,22652000,25725500,,269523300,151948100,36506000
2020-09-02,78630000,87401200,49522000,34080800,,288528300,200119000,50224000
2020-09-03,163222000,94512800,63726000,58400300,,262788300,257599600,62156000
2020-09-04,175636000,146368400,55850000,59664100,,330965700,332607200,52172000
2020-09-08,121884000,79572800,54032000,52924300,,346397100,231366600,52218000
2020-09-09,103774000,73620000,39242000,45679000,,238397400,176940500,35494000
2020-09-10,106614000,69868400,33024000,35461500,,254791800,182274400,32372000
2020-09-11,101880000,63692800,30706000,33620100,,182152500,180860300,31942000
2020-09-14,90592000,120174400,42660000,30375800,,249061800,140150100,33932000
2020-09-15,80430000,72755600,23042000,21823900,,291894600,184642000,26622000
2020-09-16,90244000,55638400,22128000,26328100,,216837900,154679000,26234000
2020-09-17,128982000,79251200,40008000,34011300,,230337600,178011000,37596000
2020-09-18,177852000,69846000,63056000,55225300,,259220400,287104900,62078000
2020-09-21,122358000,72104400,56908000,39839700,,328430400,195713800,57776000
2020-09-22,138976000,64645200,33950000,33517100,,238742400,183055400,31664000
2020-09-23,113054000,64701200,37726000,30803800,,285222600,150718700,33148000
2020-09-24,110588000,73124000,34552000,31202500,,289683300,167743300,29004000
2020-09-25,92304000,58801600,30326000,29437300,,201625500,149981400,26460000
2020-09-28,84484000,57380800,30784000,32004900,,149158800,137672400,40158000
2020-09-29,69916000,62146000,31816000,24221900,,150657900,99382200,19564000
2020-09-30,97922000,68918400,40924000,33829100,,144436800,142675200,34032000
2020-10-01,99438000,52500400,32884000,27158400,,152224500,116120400,35590000
2020-10-02,112262000,55249600,31222000,33154800,,214290000,144712000,25682000
2020-10-05,75506000,47982000,21602000,21331600,,134168400,106243800,22266000
2020-10-06,101738000,78442000,26096000,28554300,,147438900,161498200,24908000
2020-10-07,86188000,41808400,36108000,25681100,,129383100,96849000,34924000
2020-10-08,63482000,37890000,26076000,19925800,,121263300,83477200,23756000
2020-10-09,98158000,34689200,32966000,26458000,,86777100,100506900,28706000
2020-10-12,167284000,43474400,55344000,40461400,,116373300,240226800,49652000
2020-10-13,114894000,34460400,39072000,28950800,,103391100,262330500,32020000
2020-10-14,116254000,27610000,33174000,23421700,,143639100,150712000,38586000
2020-10-15,104468000,26722400,31210000,22733100,,107017200,112559200,30800000
2020-10-16,129488000,24239200,34194000,26057900,,98327700,115393800,28694000
2020-10-19,104472000,29806800,29734000,27625800,,108863400,120639300,32142000
2020-10-20,90194000,22921200,41670000,22753500,,94968900,124423700,44834000
2020-10-21,91854000,21959600,60322000,22724900,,97111500,89946000,51366000
2020-10-22,84240000,29048000,30512000,22351500,,119979600,101988000,28672000
2020-10-23,69334000,23348400,30548000,18879600,,101151000,82572600,27516000
2020-10-26,118024000,33689600,35826000,37111600,,84717600,111850700,37066000
2020-10-27,85820000,25052000,25902000,36700300,,68059500,92276800,24580000
2020-10-28,111766000,37652000,45174000,51195600,,76354200,143937800,36680000
2020-10-29,131930000,32008000,55406000,31432600,,67965900,146129200,40062000
2020-10-30,167728000,41682000,99878000,36953700,,127533900,190272600,86582000
2020-11-02,145148000,29965200,44228000,30842200,,87063300,122866900,50708000
2020-11-03,97958000,27290000,31432000,27512000,,103055100,107624400,33234000
2020-11-04,136780000,41022800,71342000,42311800,,96429300,138235500,71418000
2020-11-05,115786000,31902800,39758000,36080100,,85243500,126387100,41316000
2020-11-06,92946000,38334800,28622000,25231900,,65118000,114457900,33218000
2020-11-09,143808000,58297600,53440000,44395000,,104499000,154515300,45366000
2020-11-10,131820000,64406800,43022000,44045100,,90852600,138023400,52722000
2020-11-11,87338000,40474400,31838000,29440800,,52073100,112295000,25280000
2020-11-12,87240000,36581200,26474000,21593900,,59565300,103162300,24950000
2020-11-13,75124000,34631200,29744000,18621100,,59313300,81581900,29998000
2020-11-16,76174000,41377600,25468000,24953300,,80515800,91183000,24936000
2020-11-17,68894000,31202800,21314000,24154100,,183564900,74271000,22942000
2020-11-18,58336000,51092400,20108000,28372800,,234132000,76322100,23470000
2020-11-19,60206000,56593600,20106000,24792700,,187425900,74113000,24998000
2020-11-20,67488000,34108800,27694000,22843100,,98735700,73604300,46270000
2020-11-23,94178000,36135600,22530000,25683500,,150780900,127959300,43232000
2020-11-24,72042000,34650000,27984000,33979700,,160945500,113874200,31560000
2020-11-25,75808000,25991600,19600000,21012900,,146790600,76499200,20916000
2020-11-27,47858000,16727600,14790000,14512200,,112683300,46691300,17698000
2020-11-30,81278000,28695200,32418000,33064800,,189009300,169410200,36476000
2020-12-01,90740000,29694800,37350000,30904500,,120310500,127728200,34738000
2020-12-02,62586000,28336000,29424000,23724500,,143327100,89004200,24440000
2020-12-03,57840000,19952000,24728000,25120900,,127656000,78967600,24546000
2020-12-04,58272000,20224400,20544000,24666000,,88203900,78260400,27564000
2020-12-07,55026000,22324400,22288000,24620000,,168929100,86712000,26418000
2020-12-08,65726000,27192000,19936000,23284100,,192795000,82225500,21926000
2020-12-09,82016000,40130000,31728000,32440600,,213873600,115089200,30152000
2020-12-10,60604000,20776400,28688000,26733300,,201249600,81312200,27256000
2020-12-11,61294000,20926400,18628000,30979400,,139425000,86939800,24414000
2020-12-14,83116000,27015600,33050000,28798400,,156121800,79184500,32004000
2020-12-15,66390000,19301600,21352000,27000600,,135214500,157243700,29646000
2020-12-16,88552000,22311600,24676000,35023300,,126287400,98208600,30270000
2020-12-17,69486000,23138400,34880000,32515800,,168810300,94359800,32494000
2020-12-18,119914000,34206400,85256000,63354900,,666378600,192541500,80328000
2020-12-21,76736000,30233200,33974000,37181900,,174135900,121251600,36568000
2020-12-22,47388000,18558000,20370000,22612200,,155148000,168904800,18734000
2020-12-23,41876000,17914400,22974000,18699600,,99519000,88223700,20676000
2020-12-24,29038000,9788400,9312000,10550600,,68596800,54930100,6936000
2020-12-28,113736000,21256400,27650000,17933500,,96835800,124486200,27860000
2020-12-29,97458000,17037200,19726000,17403200,,68732400,121047300,25988000
2020-12-30,64186000,22539600,21026000,20272300,,128538000,96452100,26122000
2020-12-31,59144000,19242400,21070000,20942100,,148949700,99116600,20238000
2021-01-04,88228000,56064000,37324000,37130100,,145914600,143301900,38038000
2021-01-05,53110000,32276000,20360000,23823000,,96735600,97664900,22906000
2021-01-06,87896000,58042400,46588000,35930700,,134100000,155088000,52042000
